address_id,person_id,address_line,location_id,pincode,address_type
b8b56855-aae2-4917-8afc-c38fb388f9b5,7687600b-959e-4487-a3a7-959d6372507d,"House No. 97, Green Park Street, Ilanganathapuram",eb124da1-2037-4029-9592-d8ff47879b60,628210,permanent
fc26f371-ffd2-49eb-881f-13b7af65b344,6180b099-5e5e-4247-9219-81bf4309f50f,"House No. 97, Green Park Street, Ilanganathapuram",eb124da1-2037-4029-9592-d8ff47879b60,628210,permanent
9823a726-dafa-4ce5-bbf4-8432744e1988,cdaf9c5b-f993-46eb-88fb-56494817caf5,"House No. 173, Ameerpet Nagar, Ilanganathapuram",eb124da1-2037-4029-9592-d8ff47879b60,628210,permanent
5f19503e-4e92-40c3-92ba-f369b5a0791e,20035217-804f-4244-938b-6dcdc1b2df96,"House No. 265, Nehru Stadium Street, Ilanganathapuram",eb124da1-2037-4029-9592-d8ff47879b60,628210,permanent
2c0f9bde-8573-42d7-bae2-31baec106eba,b15ad228-a32d-473e-bae4-4b97bf0674fc,"House No. 110, Daryaganj Street, Kavuru",bd0cc5b9-a10c-4248-ab8d-36760d53b6a0,522309,permanent
0854c6fb-f3d3-4960-bfe8-0938c34300d7,9e91566e-547b-4a3e-bf4f-93b2009cf7a7,"House No. 110, Daryaganj Street, Kavuru",bd0cc5b9-a10c-4248-ab8d-36760d53b6a0,522309,permanent
d6469aa7-8a60-4ae6-8bef-f91651103426,abc5ab19-c7e7-4c37-9d41-c45340e95ead,"House No. 110, Daryaganj Street, Kavuru",bd0cc5b9-a10c-4248-ab8d-36760d53b6a0,522309,permanent
11f2b34d-51f9-4915-9613-a82b1fc796cd,ac1873db-e2c2-4464-8a87-8fe558f2f8af,"House No. 255, Dr Annie Besant Road Marg, Kavuru",bd0cc5b9-a10c-4248-ab8d-36760d53b6a0,522309,permanent
3c1fee39-e46c-4247-ab87-ce7560fde3ca,0e74ec29-e190-4c6b-8017-3e9a3bcceae9,"House No. 255, Dr Annie Besant Road Marg, Kavuru",bd0cc5b9-a10c-4248-ab8d-36760d53b6a0,522309,permanent
b16aa428-4b2c-4dfd-bf48-80683fd49067,bbe223dd-54f5-4b81-bb1c-a1081fb54155,"House No. 255, Dr Annie Besant Road Marg, Kavuru",bd0cc5b9-a10c-4248-ab8d-36760d53b6a0,522309,permanent
839ef624-b2d8-4e49-a548-f1a64e8d30f9,6a1283af-84b5-4565-a0e7-97130cd549b6,"House No. 186, Punjagutta Extension, Kavuru",bd0cc5b9-a10c-4248-ab8d-36760d53b6a0,522309,permanent
1005e31d-9ebd-44dd-9b0e-ee026e76a4f8,78a2e477-1305-49c2-8f50-8faf907b9166,"House No. 61, Rashbehari Avenue Marg, Barooki",6ae8f8bc-d9f0-4ab8-8ed3-76bda6432303,246764,permanent
743235e2-14e5-44cb-bc3e-16ec5f5ec564,aaceacbf-d61d-4620-ab46-83087aaa29d8,"House No. 61, Rashbehari Avenue Marg, Barooki",6ae8f8bc-d9f0-4ab8-8ed3-76bda6432303,246764,permanent
be5c2917-83ab-4770-b7e5-7e9bd88e02db,161c6207-8a06-40d6-8b33-a89d9df56019,"House No. 61, Rashbehari Avenue Marg, Barooki",6ae8f8bc-d9f0-4ab8-8ed3-76bda6432303,246764,permanent
b125cfd7-5222-48b8-b1a4-88c10f151d63,02d32b3c-04cd-4db2-87d1-eaea9c739f75,"House No. 2, Tilak Road Nagar, Barooki",6ae8f8bc-d9f0-4ab8-8ed3-76bda6432303,246764,permanent
c46ae874-703e-4ae4-b3cc-9727b1f40351,02d32b3c-04cd-4db2-87d1-eaea9c739f75,"House No. 134, Punjagutta Marg, Dhamrancha",3a90b419-d49b-432d-b67f-8fef620d5ecd,442709,current
bfc6a83b-8dde-4e96-b6b7-52bfe7acba1d,d131ae7c-bda2-4345-955c-d52d07ba9628,"House No. 2, Tilak Road Nagar, Barooki",6ae8f8bc-d9f0-4ab8-8ed3-76bda6432303,246764,permanent
0daa12d2-3f8a-41bb-b680-2d8bc981be16,d131ae7c-bda2-4345-955c-d52d07ba9628,"House No. 218, Rajouri Garden Colony, Rampur Kalan",67ddcf81-7426-497f-b284-f589da94258d,224190,current
96c6ec86-cc29-4b33-9814-0dfd897faa20,29e44cfd-7d35-4a04-ae90-6fdf73acc416,"House No. 2, Tilak Road Nagar, Barooki",6ae8f8bc-d9f0-4ab8-8ed3-76bda6432303,246764,permanent
a1a5bf61-38ed-4aac-a257-f8eb02ba19e8,29e44cfd-7d35-4a04-ae90-6fdf73acc416,"House No. 251, Satya Marg Nagar, Kalikrishnagar",cc25d34d-0396-4913-b1c3-0766f4f66c68,799132,work
4c74b469-3a8c-46aa-845a-57e5452d442a,523ea870-f694-4000-b6cb-3aa01ccf0256,"House No. 81, Mahatma Gandhi Road Extension, Kanheypur",d11dad4d-c5b0-4f41-9bcd-c07fed06695f,209743,permanent
9f0b1fe0-ae68-427a-afa3-53876d059c45,9e06fe90-cc0f-4d29-a333-71db6bb4e93b,"House No. 81, Mahatma Gandhi Road Extension, Kanheypur",d11dad4d-c5b0-4f41-9bcd-c07fed06695f,209743,permanent
a61b7766-5de3-4360-a2da-2090342806f1,973cebb0-1042-4b79-b897-52b8f242fdd0,"House No. 170, S V Road Nagar, Kanheypur",d11dad4d-c5b0-4f41-9bcd-c07fed06695f,209743,permanent
d8383cec-f8af-4423-9aaa-4de7f6f488a9,5bc60a72-9ca2-4286-abac-b1a53de9213b,"House No. 152, Swami Vivekananda Marg Extension, Kanheypur",d11dad4d-c5b0-4f41-9bcd-c07fed06695f,209743,permanent
d61bd26a-c2dd-459a-bc2a-dacdaa7efc44,529f1844-c431-4bc7-a8c3-5b0a51686cf6,"House No. 152, Swami Vivekananda Marg Extension, Kanheypur",d11dad4d-c5b0-4f41-9bcd-c07fed06695f,209743,permanent
0a0a8c30-0a71-43f6-98c2-9581d167e76e,529f1844-c431-4bc7-a8c3-5b0a51686cf6,"House No. 273, Civil Lines Lane, Moran",5e7265f2-e024-4948-ae97-9577296c20d5,785669,current
eb953a8b-cd6d-40dc-9ff8-d34e278935f2,2b92dc90-26ff-4b25-bf43-9b155def5ad9,"House No. 152, Swami Vivekananda Marg Extension, Kanheypur",d11dad4d-c5b0-4f41-9bcd-c07fed06695f,209743,permanent
53c8d1a8-df8f-4609-b9ad-abe127405548,2b92dc90-26ff-4b25-bf43-9b155def5ad9,"House No. 291, Abids Road Nagar, Saltighat Gujarpur",943731aa-f7f4-45ff-b9ae-48f396e860e0,711401,current
d8d7ace3-6faf-4c5a-9081-e6fd3cd85408,825b63c0-8024-4b8e-ad8b-ddd86a46aade,"House No. 107, Himayat Nagar Road, Kanheypur",d11dad4d-c5b0-4f41-9bcd-c07fed06695f,209743,permanent
ea0a4e2d-d220-4f97-89c9-d93da808babe,8fd08e64-c063-499c-af5b-51269bcd43f7,"House No. 29, Paschim Vihar Extension, Jakhirpur",f77c2362-fa09-4024-9ad2-7cf845b2b17e,733141,permanent
f1269f54-4917-4cef-9951-155ad7ac7d45,f5ccfff3-9b4a-4b30-95e5-a33fd35ae728,"House No. 29, Paschim Vihar Extension, Jakhirpur",f77c2362-fa09-4024-9ad2-7cf845b2b17e,733141,permanent
2d375676-79ef-4b69-a9f7-2ab7e1faf3e1,8b757dbf-7f08-45b8-ab5a-9e0756ca323b,"House No. 29, Paschim Vihar Extension, Jakhirpur",f77c2362-fa09-4024-9ad2-7cf845b2b17e,733141,permanent
d1610e1c-38cb-4546-99a1-b1fdcfec2fa8,8b757dbf-7f08-45b8-ab5a-9e0756ca323b,"House No. 214, Lado Sarai Colony, Hadmatiya",014215a7-d217-430a-8364-14c98610181e,360110,current
e2b1aece-35ed-43c5-9d42-5e86b1edc9a9,b2529da0-eb36-46da-af28-d4fa4be0d1fa,"House No. 29, Paschim Vihar Extension, Jakhirpur",f77c2362-fa09-4024-9ad2-7cf845b2b17e,733141,permanent
da4d0ad3-68b6-41c0-8466-902b2d5af0c3,555b36f8-b3e3-4f2f-8561-ef408b0dfefd,"House No. 29, Paschim Vihar Extension, Jakhirpur",f77c2362-fa09-4024-9ad2-7cf845b2b17e,733141,permanent
55cfa17a-aacf-4711-93bf-d2706f838ade,4e79d6b2-10e4-43fd-a909-29c3ca1979d9,"House No. 253, Mount Road Extension, Jakhirpur",f77c2362-fa09-4024-9ad2-7cf845b2b17e,733141,permanent
6cadb759-4316-4b0a-93ca-a6d4e8830813,4e79d6b2-10e4-43fd-a909-29c3ca1979d9,"House No. 231, Janakpuri Nagar, Arugonda",f34ee675-7a0e-436f-b6ca-61f475bbb7b6,517129,current
f5bb79a5-0862-491e-b264-dfc81da4d769,b18f2195-fcf3-41ca-8018-a6fdb26f816e,"House No. 253, Mount Road Extension, Jakhirpur",f77c2362-fa09-4024-9ad2-7cf845b2b17e,733141,permanent
8f15ad19-ba77-4e5b-8ae3-6acc0a03204a,fa00070c-1deb-4b17-9387-7bd434ff75af,"House No. 253, Mount Road Extension, Jakhirpur",f77c2362-fa09-4024-9ad2-7cf845b2b17e,733141,permanent
1ad1e484-2052-4bfb-937c-a642911da9ca,4e9ea036-b400-4a88-abbe-22e87b375b0e,"House No. 97, Colaba Causeway Colony, Enamakkal",224509af-d2a1-4d77-88c6-cfedcfd3682c,680510,permanent
fa22931e-12b9-4ef7-bb0d-7e98bb1c2576,8c882969-3001-466c-af7c-b7b2591a2d92,"House No. 97, Colaba Causeway Colony, Enamakkal",224509af-d2a1-4d77-88c6-cfedcfd3682c,680510,permanent
9dac758d-1813-4869-890f-8e78ca099d31,525dc8ea-7f8b-4a01-bae5-dae70b6a2251,"House No. 97, Colaba Causeway Colony, Enamakkal",224509af-d2a1-4d77-88c6-cfedcfd3682c,680510,permanent
283c12a0-992a-4e64-bf86-c459d3148f57,62315156-5532-40e8-b8ee-9779414a9ef3,"House No. 97, Colaba Causeway Colony, Enamakkal",224509af-d2a1-4d77-88c6-cfedcfd3682c,680510,permanent
2bbe2506-0cb5-4978-bd85-7e144c52e68d,ba5cc659-476a-47fb-82eb-b6c627de48b3,"House No. 136, Nizamuddin Marg, Sarati",e470d50c-9ba3-4608-9d67-59d10e5ce261,413103,permanent
0050b49e-d347-4c45-b564-cc69a8190ac0,adf16393-c7a6-4f42-8b5e-3db642c8a568,"House No. 136, Nizamuddin Marg, Sarati",e470d50c-9ba3-4608-9d67-59d10e5ce261,413103,permanent
d229f368-a7c8-446e-9b69-7ae8919cb81e,56d83d91-02ed-4428-a8d4-eac94031d5b7,"House No. 136, Nizamuddin Marg, Sarati",e470d50c-9ba3-4608-9d67-59d10e5ce261,413103,permanent
657b9a5b-f548-49fc-a158-f636f1315b71,56d83d91-02ed-4428-a8d4-eac94031d5b7,"House No. 21, Ballygunge Circular Road Enclave, Ichak",1969e447-bf24-4d61-88f9-2ccf451da1f9,829202,current
ff85bf2d-1de1-4fb1-9957-c17ab3087a28,9bfb83ac-4338-41a1-b26f-687bdfee0cf9,"House No. 197, Barakhamba Road Road, Sarati",e470d50c-9ba3-4608-9d67-59d10e5ce261,413103,permanent
1beea19c-5172-48a1-a65a-f91c72a6b586,b1b779b4-5091-4564-805b-d31ec6cfe9f5,"House No. 197, Barakhamba Road Road, Sarati",e470d50c-9ba3-4608-9d67-59d10e5ce261,413103,permanent
1ce70870-0882-4b21-9853-a38186ea4da6,8e7036d8-068e-45e6-85e7-b69f35576102,"House No. 217, Kailash Colony Road, Sarati",e470d50c-9ba3-4608-9d67-59d10e5ce261,413103,permanent
229b330d-7886-4f48-8add-e6ea86959ce1,8e7036d8-068e-45e6-85e7-b69f35576102,"House No. 46, Rohini Road, Muninagar",cf211dcd-89bd-42b4-9672-5311955f96e7,722122,current
6171a4ab-634e-4f76-985f-186dbbf374a7,a03b73ff-9a95-4bea-a36a-497f37f39d37,"House No. 47, Moti Nagar Marg, Nandol",5f726314-bdf5-4a93-9587-b5924093f42c,766002,permanent
ee0a09cf-6432-4efb-afc3-a961d321d54f,a4ad408f-0973-4f17-9bd6-5f598a9c5a41,"House No. 47, Moti Nagar Marg, Nandol",5f726314-bdf5-4a93-9587-b5924093f42c,766002,permanent
49562ca3-97bf-408f-a7ab-85635ab06681,55c7e73b-4bbd-4d2d-a932-913744d8a3ea,"House No. 253, The Mall Colony, Nandol",5f726314-bdf5-4a93-9587-b5924093f42c,766002,permanent
300d1828-0163-407e-9a05-b6ac6df14143,cb7a749b-fa92-4836-9041-667db6a80d37,"House No. 253, The Mall Colony, Nandol",5f726314-bdf5-4a93-9587-b5924093f42c,766002,permanent
37495e88-f4b0-44c0-ae57-f8414d9265a3,3e19e0f0-414a-478b-9bf2-fb43ae18a350,"House No. 253, The Mall Colony, Nandol",5f726314-bdf5-4a93-9587-b5924093f42c,766002,permanent
58459ee9-a02d-470c-be3c-5676e52bd57c,206e62b7-2142-494b-81be-c598b86ae658,"House No. 253, The Mall Colony, Nandol",5f726314-bdf5-4a93-9587-b5924093f42c,766002,permanent
2088c775-a813-487b-af16-ed6c38d6797a,e228f70b-f4ba-49b3-b3b9-7c2d9105f2cc,"House No. 253, The Mall Colony, Nandol",5f726314-bdf5-4a93-9587-b5924093f42c,766002,permanent
cf2a452b-b008-4f57-b4b8-e242c1fd8e16,19538c5b-abb6-4310-934d-acd94ad76432,"House No. 36, Gokhale Road Lane, Nandol",5f726314-bdf5-4a93-9587-b5924093f42c,766002,permanent
32d85d0a-4fd0-4619-b4b7-4fcf63c0e276,3824d6e6-6a09-494c-b598-b43f0acedc19,"House No. 259, Begumpur Colony, Alas",399368c8-c978-469c-be30-609d71bcffc7,416104,permanent
5aaea444-1e28-4ad9-8791-a0fbd110ba9b,d6f3793a-5b8e-45ed-b2ce-b01f0ceffea3,"House No. 259, Begumpur Colony, Alas",399368c8-c978-469c-be30-609d71bcffc7,416104,permanent
8ef96a99-fbc1-4a04-a332-1c729a2b6fe6,4a2c443a-ac5b-475a-8418-5e2f8033b25e,"House No. 259, Begumpur Colony, Alas",399368c8-c978-469c-be30-609d71bcffc7,416104,permanent
263e6d4b-e389-44d0-8e75-456ee4ad18eb,4a2c443a-ac5b-475a-8418-5e2f8033b25e,"House No. 48, Mahipalpur Extension, Ujirpur",6c9f7d43-814e-48e7-8081-7acd5dc54b0a,731237,current
306303d8-ce78-4306-bf03-401bce63621e,ba17b826-5d57-4eaf-9f44-6207f6f5c104,"House No. 259, Begumpur Colony, Alas",399368c8-c978-469c-be30-609d71bcffc7,416104,permanent
5b81b78a-8217-4297-9456-fc495a9a6e26,d38b4c7b-07f2-4d42-b1c9-2ce4aa58d814,"House No. 105, Nehru Nagar Street, Alas",399368c8-c978-469c-be30-609d71bcffc7,416104,permanent
9e7be50c-d386-4110-8aff-00e08ba8a3c7,dd685174-79f5-41c4-aae0-359e85ce3bf4,"House No. 105, Nehru Nagar Street, Alas",399368c8-c978-469c-be30-609d71bcffc7,416104,permanent
3d6065ec-7663-47ec-9b7d-4d8653d51c73,350bb542-e27a-4b06-8d0d-59a89b7aee0d,"House No. 105, Nehru Nagar Street, Alas",399368c8-c978-469c-be30-609d71bcffc7,416104,permanent
4d5d3ebf-f38c-4549-a1a1-66ce452136a7,d24a0454-0ea7-4723-a04e-8a885e6806fd,"House No. 184, Gopal Krishna Gokhale Road Colony, Ramnagar Shibpur",b32c5e6f-8770-4d7f-b94e-fd0dadf72904,743374,permanent
ad3d0381-4df6-483f-8a08-4d17e7539e06,064b6d4b-a2f0-4c7b-ab20-06ef150cdd64,"House No. 184, Gopal Krishna Gokhale Road Colony, Ramnagar Shibpur",b32c5e6f-8770-4d7f-b94e-fd0dadf72904,743374,permanent
e5cc7bde-c386-4a1c-82b2-8868ae126cea,cf865f6e-eb7f-4aa2-8d15-965cca44e970,"House No. 184, Gopal Krishna Gokhale Road Colony, Ramnagar Shibpur",b32c5e6f-8770-4d7f-b94e-fd0dadf72904,743374,permanent
acd6f5c5-d2ae-4cac-8bc0-00d5566ff2ad,cf865f6e-eb7f-4aa2-8d15-965cca44e970,"House No. 262, Inner Ring Road Extension, Nayashi",5fe5dbf8-7a2a-48e8-9772-3cf1d29df5c4,415608,current
152a1d4c-2045-4531-9f99-4e6d83119b48,80da745f-cc99-4767-9335-74f9ecd36697,"House No. 106, Pitampura Enclave, Ramnagar Shibpur",b32c5e6f-8770-4d7f-b94e-fd0dadf72904,743374,permanent
a74c2375-f5bf-4f76-a963-b8e1b82d5369,80da745f-cc99-4767-9335-74f9ecd36697,"House No. 146, Brigade Road Marg, Kothali",afdd5085-731a-4ddd-be19-44a21c8bc3e2,425306,current
d9bb1ddf-b4d5-4f41-b2be-e9de4551cc47,6d26f19a-9981-40fc-93ed-1e1dc7c3524f,"House No. 106, Pitampura Enclave, Ramnagar Shibpur",b32c5e6f-8770-4d7f-b94e-fd0dadf72904,743374,permanent
44326716-d15b-49b0-9796-31a423af5565,32b159f3-f478-46d6-aa6a-03021686627b,"House No. 106, Pitampura Enclave, Ramnagar Shibpur",b32c5e6f-8770-4d7f-b94e-fd0dadf72904,743374,permanent
24d8d8c8-75a5-4f58-8527-7e749a984c1b,130735e0-f344-47b9-8b46-af6035701d4f,"House No. 106, Pitampura Enclave, Ramnagar Shibpur",b32c5e6f-8770-4d7f-b94e-fd0dadf72904,743374,permanent
7fa8f063-eac3-4256-824f-aaea20409dcb,5bcb225e-4890-467c-bc95-b8356508649d,"House No. 106, Pitampura Enclave, Ramnagar Shibpur",b32c5e6f-8770-4d7f-b94e-fd0dadf72904,743374,permanent
26220c16-1a91-4759-81a8-e36adad7a801,45fde464-2062-4c6b-8c6d-947c4580b94d,"House No. 235, Mohammed Ali Road Lane, Ramnagar Shibpur",b32c5e6f-8770-4d7f-b94e-fd0dadf72904,743374,permanent
19fa1ca5-79cb-4b63-be6a-c8aee03a11aa,3e42409b-e1ab-442a-9ffd-c75a3f7ddc96,"House No. 110, Jubilee Hills Marg, Ramnagar Shibpur",b32c5e6f-8770-4d7f-b94e-fd0dadf72904,743374,permanent
337e0fbc-0fda-4b97-b929-c3d54c93a7f6,86f3c9eb-4912-4dd6-af68-1e929bab1262,"House No. 110, Jubilee Hills Marg, Ramnagar Shibpur",b32c5e6f-8770-4d7f-b94e-fd0dadf72904,743374,permanent
1259762c-d2f9-41a8-afe2-76c5a319c20c,cb433ab6-34f5-420f-a27e-434b33e830ea,"House No. 241, Brigade Road Enclave, Sandhu",5878b6b5-ddea-43ed-a422-a5c6b6357b07,171222,permanent
394df80b-0119-4227-acc9-1ed57bcbfb77,cb433ab6-34f5-420f-a27e-434b33e830ea,"House No. 154, Pusa Road Lane, Kothali",afdd5085-731a-4ddd-be19-44a21c8bc3e2,425306,current
4d851983-dcdd-45ac-8f2c-5f25a92e8dd4,f5e98cfc-0637-4ac1-b4b7-7865fb87f581,"House No. 241, Brigade Road Enclave, Sandhu",5878b6b5-ddea-43ed-a422-a5c6b6357b07,171222,permanent
91c8175a-3a13-4de5-81e2-a84a69442574,7366e568-4398-4b37-9f30-29a30e0ca7ae,"House No. 241, Brigade Road Enclave, Sandhu",5878b6b5-ddea-43ed-a422-a5c6b6357b07,171222,permanent
7228a97e-cfed-49e4-9366-298732788d9c,1edcdcff-eff3-4399-b490-6ece1fd0a750,"House No. 241, Brigade Road Enclave, Sandhu",5878b6b5-ddea-43ed-a422-a5c6b6357b07,171222,permanent
01cbb667-9baf-445c-b743-6361aa364ec9,1003087b-b26b-4a3d-a21d-ee5565b8c384,"House No. 294, Defence Colony Road, Sandhu",5878b6b5-ddea-43ed-a422-a5c6b6357b07,171222,permanent
01f0609b-4d36-42df-8788-e1f6bc103d6b,ea5f533b-5ef0-4f60-ae0d-7e745db84883,"House No. 294, Defence Colony Road, Sandhu",5878b6b5-ddea-43ed-a422-a5c6b6357b07,171222,permanent
5bcc0dfc-5d2b-4d2a-a87e-f73064fa3c6c,a793e939-08ab-48db-80ae-c1ce525cdf6d,"House No. 294, Defence Colony Road, Sandhu",5878b6b5-ddea-43ed-a422-a5c6b6357b07,171222,permanent
f1454ee1-f9d2-4e0a-b067-e17e03682f6d,a793e939-08ab-48db-80ae-c1ce525cdf6d,"House No. 169, Swatantrata Marg Street, Dhamrancha",3a90b419-d49b-432d-b67f-8fef620d5ecd,442709,current
1e48638c-c47b-4ce8-a052-74f2f4698d8c,ce37271e-43b4-4208-871f-681683f7114e,"House No. 113, Panjagutta Circle Enclave, Arugonda",f34ee675-7a0e-436f-b6ca-61f475bbb7b6,517129,permanent
dd1dd0f9-5e0f-4c0c-9821-318fa2453bba,ce37271e-43b4-4208-871f-681683f7114e,"House No. 105, Kotla Mubarakpur Nagar, Ramanathapuram",d6f6e5ed-9856-419b-98e8-2b989301f87a,636104,current
0a0a6c59-3069-4d5b-9c7d-4698fa3e2ab2,6c07003f-9a1a-4dd9-b4f2-a697db1c9e5d,"House No. 113, Panjagutta Circle Enclave, Arugonda",f34ee675-7a0e-436f-b6ca-61f475bbb7b6,517129,permanent
483ecd12-e61b-44d8-85f0-6045a8949578,5d38e714-e184-4b5a-b57d-65a17038a1ea,"House No. 181, Maharani Bagh Road, Arugonda",f34ee675-7a0e-436f-b6ca-61f475bbb7b6,517129,permanent
ddfb4653-2c47-4259-89fb-1e93f7eecdd4,926b4e17-acbc-4e43-94dc-d944ded67120,"House No. 181, Maharani Bagh Road, Arugonda",f34ee675-7a0e-436f-b6ca-61f475bbb7b6,517129,permanent
a85bf0d3-36b4-4f5a-b556-784071ea1ff1,1f65d744-3aba-46f0-a383-91348dbc4a37,"House No. 181, Maharani Bagh Road, Arugonda",f34ee675-7a0e-436f-b6ca-61f475bbb7b6,517129,permanent
71b317a7-94fb-4e54-920a-37898b2881ff,1f65d744-3aba-46f0-a383-91348dbc4a37,"House No. 77, S P Road Nagar, Wangbal",45e803a1-d704-4e47-9f8a-a5fe1b39d690,795138,current
8b89c768-f577-44b1-8cee-234cde2ed885,1f65d744-3aba-46f0-a383-91348dbc4a37,"House No. 173, Bypass Road Colony, Tanur",1ab2e194-0820-4f38-95a6-48060600b32e,676302,work
f9bbbbcb-d471-4f1e-86b8-0d0011e52579,b694101c-eb3f-4ad1-b5b3-7ffe83696247,"House No. 61, Okhla Enclave, Arugonda",f34ee675-7a0e-436f-b6ca-61f475bbb7b6,517129,permanent
af2d938b-8161-4598-9d6d-34706741bfb7,012bd782-f3ea-4ed4-8482-37d110afbbdf,"House No. 61, Okhla Enclave, Arugonda",f34ee675-7a0e-436f-b6ca-61f475bbb7b6,517129,permanent
fcadb811-6610-4e84-a77f-ced2e8502c46,37772833-f9b3-473f-afdb-dcde86603a27,"House No. 61, Okhla Enclave, Arugonda",f34ee675-7a0e-436f-b6ca-61f475bbb7b6,517129,permanent
7524522e-08c4-43c6-bcd2-ef3e8cb70a1f,0538e12f-c097-48aa-a915-cbce58c24001,"House No. 61, Okhla Enclave, Arugonda",f34ee675-7a0e-436f-b6ca-61f475bbb7b6,517129,permanent
0793de7c-a2bb-469b-aae7-3b700b99c9dd,e3777799-64be-43f5-9308-ccb2cafd2ab2,"House No. 61, Okhla Enclave, Arugonda",f34ee675-7a0e-436f-b6ca-61f475bbb7b6,517129,permanent
57de5b16-bd2b-4f4f-b6a8-6dddd3c602f1,feca4f5c-c32a-4157-8300-3e7af6681044,"House No. 176, Vasant Vihar Road, Arugonda",f34ee675-7a0e-436f-b6ca-61f475bbb7b6,517129,permanent
d9f8ad5e-d182-4262-bff6-bc75c5da2cb3,83658ddb-5f16-41a0-bacb-acf75d9f4d10,"House No. 159, Sher Shah Suri Marg Extension, Kutenchuan",3657e03b-3d50-4b79-9079-c8ce5b4fcd39,766105,permanent
e3698992-1e12-4055-8e80-9205b86cc7f6,d129c457-7ae1-4869-85c5-bcca98aca9d6,"House No. 159, Sher Shah Suri Marg Extension, Kutenchuan",3657e03b-3d50-4b79-9079-c8ce5b4fcd39,766105,permanent
26375edd-7a3e-4055-aaed-a6ba00837b33,44646725-4093-4fa4-b7bc-4732feea8507,"House No. 159, Sher Shah Suri Marg Extension, Kutenchuan",3657e03b-3d50-4b79-9079-c8ce5b4fcd39,766105,permanent
7ce72778-f5d3-4a69-93e3-a6fdd9c1f6f4,44646725-4093-4fa4-b7bc-4732feea8507,"House No. 48, Vasant Kunj Extension, Badapal",f8fb5476-9b84-42d2-adaa-52d8c313d7d2,756019,current
5f566397-c3ec-47bf-9331-a772c9e6ce6f,81d6d00c-25cb-41fe-95f5-b9b2e0a2945f,"House No. 159, Sher Shah Suri Marg Extension, Kutenchuan",3657e03b-3d50-4b79-9079-c8ce5b4fcd39,766105,permanent
209fbbd5-7f87-419a-b54d-8fbbfe273483,254a9a8a-adde-4146-baea-32d3df313e14,"House No. 137, Janakpuri Extension, Kutenchuan",3657e03b-3d50-4b79-9079-c8ce5b4fcd39,766105,permanent
b800ad3d-4c2a-4388-9b47-81a14bb28d81,9e5d6672-3c18-41cc-85eb-a6f80e562b31,"House No. 137, Janakpuri Extension, Kutenchuan",3657e03b-3d50-4b79-9079-c8ce5b4fcd39,766105,permanent
1e032703-dcdc-452d-aa1d-34ce96589bbb,51892fa5-d23b-482f-98aa-5dc3e3dda075,"House No. 137, Janakpuri Extension, Kutenchuan",3657e03b-3d50-4b79-9079-c8ce5b4fcd39,766105,permanent
e4e6b4cf-4f29-4dc0-a44f-a98269a79cfd,1129e843-7fc0-4872-8a26-186679b4dc1b,"House No. 137, Janakpuri Extension, Kutenchuan",3657e03b-3d50-4b79-9079-c8ce5b4fcd39,766105,permanent
0acea936-dc0a-47f9-b328-e420710f5f64,184369ba-14c4-4842-97e7-e68969aedc29,"House No. 19, Dhaula Kuan Colony, Kutenchuan",3657e03b-3d50-4b79-9079-c8ce5b4fcd39,766105,permanent
db3a77a1-cf75-4c8a-a677-7113eceeb3d1,90647d39-acf2-4630-ae9b-3e38886b3d7b,"House No. 19, Dhaula Kuan Colony, Kutenchuan",3657e03b-3d50-4b79-9079-c8ce5b4fcd39,766105,permanent
4f7c0984-fb01-4495-ab26-cdbf7300c471,6f0fd9d3-8825-4c20-bc6a-0c8ec811ea91,"House No. 193, Friends Colony Lane, Thummalapalle",385fa6c3-4652-4cd3-9e88-aa4c1c315acd,516309,permanent
b24b0223-97c8-49c6-a1b9-4b36b1dbda6f,ca81d781-f33e-4218-ab1a-0ac17331b3d3,"House No. 252, Kashmere Gate Street, Thummalapalle",385fa6c3-4652-4cd3-9e88-aa4c1c315acd,516309,permanent
e1ad9ee4-7cd8-41f5-87e2-e4710c48887e,aab5c2e2-b556-4c00-9b8c-f2c20a703c96,"House No. 252, Kashmere Gate Street, Thummalapalle",385fa6c3-4652-4cd3-9e88-aa4c1c315acd,516309,permanent
505ac714-26d0-40f8-b348-c79de8aa9c8f,0b8dd6d3-22bb-47a0-808c-b63a0a1aa0ae,"House No. 252, Kashmere Gate Street, Thummalapalle",385fa6c3-4652-4cd3-9e88-aa4c1c315acd,516309,permanent
31e5d118-a4bd-43e9-90ff-773442d25da1,1326a38b-40ff-41e5-87a2-6ab98d48730a,"House No. 252, Kashmere Gate Street, Thummalapalle",385fa6c3-4652-4cd3-9e88-aa4c1c315acd,516309,permanent
738b4da8-9a67-4c72-bd97-8b0ce1fd7e1f,63c218e5-a8d7-4156-916b-0ac94511fe49,"House No. 139, J P Road Lane, Thummalapalle",385fa6c3-4652-4cd3-9e88-aa4c1c315acd,516309,permanent
ef1120c8-b35e-49a1-94b4-1a08568e7e72,63c218e5-a8d7-4156-916b-0ac94511fe49,"House No. 207, C R Avenue Colony, Chandametta",5afe0c58-ef26-4319-883f-658b513ec377,480447,current
cd021380-b1f6-4931-a44f-2e06e774569f,5ba08d6e-e1e8-4696-8c4d-167371d9037f,"House No. 139, J P Road Lane, Thummalapalle",385fa6c3-4652-4cd3-9e88-aa4c1c315acd,516309,permanent
