report_id,fir_id,case_id,report_date,officer_name,report_type,involved_person_ids,narrative
7ff0e5c3-afe6-4742-a574-866323cd6382,1c967576-54bb-4437-98a0-4bde4232a713,a1525c76-83db-45ff-8b10-65aed86c393f,2025-06-15,Geeta Joshi,witness_statement,"d809d4bc-614c-43bd-a7b0-d5abe76e36e6,2155aaf5-ee51-4357-9110-9dcfd2eb3383","On 2025-06-15, the undersigned investigating officer conducted a supplementary field inquiry in Jakhirpur, West Bengal, regarding the ongoing proceedings connected to FIR dated 2025-05-03 involving complainant Heena Saxena and local fisherman Siddharth Acharya. During the visit, an independent local vendor was interviewed who corroborated that the initial altercation near the vegetable market was a minor verbal dispute with no physical violence or lingering animosity. Based on these consistent statements and the absence of any further complaints from the involved parties, the local inquiry has been concluded satisfactorily. The case file is currently being submitted to the jurisdictional magistrate with a recommendation for closure due to amicable settlement."
16f4583e-b403-479f-81bf-1a14c69f73a6,5b3314b9-81d0-4f43-90b0-98e130f91340,d5c9d467-90ec-4286-bea5-32ef855ece18,2025-04-12,Priya Patil,follow_up_investigation,"36ec4d9a-f43e-4b30-b8c1-aadfca1fd7da,d345fe0e-42c2-4e44-83b2-723320815e68","On 2025-04-12, this investigating officer conducted a routine follow-up regarding the missing person FIR originating from Nawad Police Station concerning Anushka Senapati, a 68-year-old weaver from Rayam. Further inquiries and statements recorded from local shopkeepers near the Nawad main market yielded no suspicious circumstances or leads regarding foul play. Efforts to contact the original complainant, Aarohi Agarwal, a bank employee from Lamakhera, remained unacknowledged, and all localized verification drives have been concluded successfully without incident. In light of the absence of any cognizable evidence or further leads, the case file is proposed for administrative closure pending any new developments."
c552ce9c-46af-428d-bda5-3283ee1f5d65,321d4987-c9c5-4f80-92d8-d68dc970af6a,9f427bfa-8665-4e04-a797-aa64f0aeb2eb,2025-06-15,Suresh Singh,follow_up_investigation,"8168a6dd-e43e-4aa9-a49c-8f2189f923be,a5bb41e9-6404-4dab-8deb-90cac16ad12f","On 2025-06-15, further investigative proceedings were conducted in connection with FIR registered at Jakhirpur Police Station regarding the theft of a gold chain from complainant Karan Mohapatra at Sadar Bazaar. A supplementary statement was recorded from the local fruit vendor, who reiterated having witnessed accused Umesh Bhatia fleeing toward Ujirpur following the incident. Despite sustained efforts and discreet inquiries conducted around Anara RS, the stolen property could not be recovered and the accused remains untraced. Accordingly, the case is being submitted for temporary closure due to lack of direct physical evidence and unlocatable suspect, with provisions to reopen should new leads emerge."
680de993-096d-4f71-9066-be9c29351489,be465dfe-ab34-4d3a-b934-f4e19a56a0f3,d560c216-fe10-4c15-8742-e7cf32118be3,2025-05-15,Suresh Iyer,witness_statement,c8a98e9c-5f25-496f-8f1d-ae5563ccd6bd,"On 15-05-2025, the undersigned investigating officer conducted a follow-up inquiry at Laxmipur Pokhariya in connection with the theft reported under Lundra Police Station, Chhattisgarh, by complainant Shailesh Kaul. Re-examination of the primary witness yielded no new leads or identifiable descriptions regarding the unknown miscreant involved in the snatching incident on Cunningham Road. Efforts to trace the stolen property through local informants and surveillance reviews in the vicinity have proved inconclusive thus far. Consequently, the case remains under active review while awaiting further actionable intelligence, and a report of the status has been duly submitted to the concerned station house officer."
d18aeb04-4a0a-4ceb-a309-904bedf3563d,320c99da-a75d-4417-9ffc-fcaf33a36aad,ed30eecf-73ab-48c3-8d22-17fa2edee781,2025-01-12,Nisha Singh,witness_statement,"feca4f5c-c32a-4157-8300-3e7af6681044,ffbfe67c-24fc-436d-a893-47bc3ed86707","On 2025-01-12, this investigator conducted a routine follow-up regarding the ongoing missing person inquiry concerning Kunal Bhatt, originating from the initial FIR filed by auto-rickshaw driver Krunal Pawar. A supplemental statement was recorded from a local vendor near the Lal Bazaar marketplace in Mutharasikuppam, who corroborated previous sightings of the subject moving independently toward the bus terminus. Physical verification of local registers yielded no suspicious developments, and the case remains classified as an open missing person investigation pending further leads from neighboring jurisdictions."
53b664ef-cf61-40ca-9b52-aa98a535bd0d,d7c7937d-04df-4d9a-8257-d80d506888a3,aa86d8e1-983e-45e2-9ca4-cdd1d25b6646,2024-07-10,Sunil Sharma,witness_statement,0846efa4-e94f-444b-be33-b56c4bacc2c7,"On 2024-07-10, as part of ongoing follow-up inquiries originating from FIR context concerning Kishore Pandey dated 2024-06-03 in Jalbera, the investigating team conducted localized verifications within Singibahar, Chhattisgarh. The statement of an independent local vendor was recorded, who corroborated that no suspicious activity or individuals matching the suspect description had been observed in the vicinity during the relevant timeframe. Based on the lack of corroborating evidence and the unresponsiveness of the complainant to repeated summons, the case proceedings have been recommended for formal closure under standard administrative protocols."
36100d49-ced5-49be-9187-c8e0f97cfc0e,d752bd53-ec00-4788-b6cf-ad5e347b541f,4cac3177-7db9-4f88-bc52-ecba7be99fe6,2025-06-15,Priya Reddy,closure_report,13898725-5e78-40b7-ae71-3df0246acf1a,"On 2025-06-15, following the FIR registered by complainant Zoya Behera regarding the afternoon theft near the local market within the Lokra Police Station jurisdiction in Assam, investigating officers conducted comprehensive canvassing of the area and re-examined local vendors. Additional witness statements recorded from nearby shopkeepers yielded no verifiable leads or CCTV footage identifying the perpetrator due to heavy market congestion during the incident. Consequently, all available investigative avenues having been thoroughly exhausted without recovery of the stolen items, the case is hereby recommended for closure as untraced, subject to administrative review."
4c3f9fed-482a-4563-9d94-163d4bf4902b,8411cfa2-0110-4ea9-93d8-091f527cc684,b720a3ba-0761-4c94-8f67-3977a371769e,2025-06-15,Nisha Joshi,follow_up_investigation,"8081825f-0e48-4990-a7ed-bf1ddd6c7e0a,7af59a83-c416-4442-9060-f4a577034180","On 15-06-2025, the undersigned investigating officer conducted a routine follow-up inquiry at Lasiyari, Uttarakhand, regarding the purse snatching incident originally reported via FIR dated 21-04-2025 by complainant Dhairya Mazumdar. Additional statements were recorded from local resident Dhruv Khan, a librarian from Eja, who corroborated the initial timeline but noted no suspicious activity or unrecognized individuals in the vicinity of the public park during the stated hours. Despite comprehensive canvassing of the area and checks on local transit points, no fresh physical evidence or actionable leads have emerged. Consequently, the case file is recommended for temporary closure pending receipt of any new credible information."
9dcf48fb-03c3-4f85-b869-40882ca8103d,1cb7985b-7c0c-45a1-859a-d807755b3154,d47201c9-711f-4088-af2a-14e95ccd2b8a,2024-12-16,Rajesh Sharma,closure_report,b1b06975-6784-40a6-b574-73fe1adfdd0d,"Following the registration of the FIR at Nawad Police Station, Rajasthan, on 2024-10-07 regarding the theft reported by Ashok Tandon, a comprehensive follow-up investigation was conducted in the jurisdiction of Kapurthala. Statements from local marketplace vendors were recorded, but no corroborating evidence or leads regarding the stolen property could be established during the inquiry. Consequently, a closure report has been prepared as the leads have been thoroughly exhausted with no further actionable evidence available."
74f1dc13-0f5b-44f3-aeb3-173a5ab74be0,1844ea9a-8b25-4faf-8f72-64ffdad17032,2c499bb1-b083-4669-9e0a-669387b0d365,2025-06-15,Manoj Reddy,witness_statement,718c8dcc-4632-4831-aa1a-5706160a9a02,"On 15-06-2025, during the routine follow-up regarding the FIR filed by Dharmesh Pillai at Eja, Uttar Pradesh, the investigating officer visited the main market area to re-verify circumstances surrounding the unlawful entry of vehicle registration number TR24GH5390. Local merchant Rameshwar Prasad was interviewed, corroborating that the area remained crowded on the date of the incident and noting he observed an unidentified individual lingering near the parked automobile. The witness statement has been duly recorded in the case diary, and pending any further credible leads, the matter is recommended for standard administrative closure."
5cf1b6f0-c16d-4c35-9fe0-9344addd1f84,bb6aa10b-98e4-4baa-8fbe-b9f2eb8763b0,dc78a2bc-f59d-4e50-ad7e-b613cdf894c2,2024-11-25,Kavita Iyer,follow_up_investigation,c23cbb4a-73f7-4e5c-bd92-26576675c2e2,"On 2024-11-25, in connection with the ongoing inquiry originating from Chormar, Haryana, local investigative measures were pursued regarding the assault reported by delivery executive Himanshu Randhawa. Discreet inquiries conducted near the main market area yielded no additional eyewitnesses or viable CCTV footage to corroborate the identity of the unknown assailant. Consequently, efforts to trace the suspect remain inconclusive at this juncture, and the case file is placed under temporary closure awaiting fresh leads."
77de1d87-8b57-4268-adc5-542fc50c3d4e,1e085f70-de87-4859-816c-47fdec10b454,d26475b2-a676-4842-b4f5-6beda6d5bbee,2025-05-22,Deepak Singh,closure_report,3fd9f5ee-c92b-48b1-8787-d661bb3b9a77,"On 2025-05-22, further to the FIR lodged by complainant Viraj Agrawal regarding the physical assault near the market square in Dhamrancha, Maharashtra, local inquiries and neighbourhood canvassing yielded no supplementary eyewitnesses or technical evidence to identify the unknown male assailant. Additional statements recorded from nearby shopkeepers corroborated the initial sequence of events but failed to yield any distinct leads or suspect descriptions. In light of the exhaustive yet inconclusive field investigations and the absence of further actionable intelligence, the case has been categorized as untraced, and a formal closure report has been submitted to the jurisdictional magistrate."
d3cdd066-1ed3-4a7c-b132-7516cbc320eb,2ba5d1b8-c399-4f6c-9d2f-cb894dc6ab5c,8196cbcd-91ff-4956-abac-be2324db4a11,2024-10-21,Geeta Nair,witness_statement,"b23b2c87-f81a-415d-ab99-0e23263c43de,d1f8d02e-22bd-47c9-af5f-de128d51a78f","On 2024-10-21, as part of the follow-up investigation into the FIR registered in Shampur, Telangana, the undersigned investigating officer recorded a supplementary statement from witness Vaishali Iyer, a homemaker residing in Mannam Nagar, who corroborated the timeline of events near the local market on the date of the incident. The witness could not provide any additional leads regarding the whereabouts of the handbag stolen from complainant Rupali Sahoo's vehicle, bearing registration KL43ED1216. Based on the lack of physical evidence or CCTV footage, further local inquiries have yielded no results, and the case file is being prepared for summary closure pending approval from the jurisdictional magistrate."
822bdb93-9f60-46b9-98b5-4f8311ed3b44,e668ad48-2abe-4509-ac0f-17180ed911f7,50141311-b991-40e8-9e4f-47fd9b88de45,2024-10-05,Geeta Reddy,closure_report,e29829bc-7268-4b21-a6c5-c6b2a350bf89,"In connection with FIR registered at Jakhirpur Police Station on 24-07-24 regarding the robbery of complainant Vikram Shaikh, supplementary inquiries and local area surveillance conducted on 05-10-24 yielded no actionable leads or CCTV footage identifying the suspects. Additional statements recorded from nearby shopkeepers in Sadar Bazaar corroborated the initial incident but failed to provide descriptions sufficient for apprehension. Given the exhaustive efforts and absence of further physical or electronic evidence, the case is recommended for closure as untraced, with provisions to reopen should new facts emerge."
a5bbe3d9-d603-456e-8ca3-02be59011c4b,5630623c-71b1-4366-9273-ca7bbfb18c43,9e1b62f9-2bb3-4b1d-9b12-0fa642d829a0,2025-06-15,Manoj Joshi,witness_statement,6d430053-72a4-4dec-afd7-5fb11617c796,"On 2025-06-15, as part of the ongoing follow-up regarding the FIR originating from Lokra, Assam, this investigating officer contacted witness Mohan Menon, a 47-year-old insurance agent residing at N C Line, to verify supplementary details concerning the incident dated 2025-04-10. The witness reiterated her initial statement regarding the physical altercation near the Connaught Place vicinity and confirmed she has no further leads or identifying information regarding the unknown assailant. Based on the lack of new evidence and uncooperative local circumstances, the case file is being recommended for formal closure pending supervisory review."
d1542ac9-8832-4805-80b9-17c38391e967,6f7e480c-fb2d-4d08-983a-9cb185e7567f,f8c8f6e7-f7ef-4e49-8d9b-054cf8871113,2024-08-10,Anita Patil,witness_statement,398ff9cf-77e3-4b69-94ee-5b1f00e22bc8,"On 2024-08-10, pursuant to the ongoing inquiry into FIR registered at Eja Police Station, Uttar Pradesh, relative to the incident reported by postal worker Ashwin Viswanathan, this investigator conducted a localized follow-up sweep near the Anara RS market area. Additional witness statements recorded from local shopkeepers corroborated the initial altercation but yielded no positive identification of the assailant due to poor lighting and intermittent crowd movement at the time of the occurrence. Consequently, with all leads exhausted and no further corroborative physical or electronic evidence forthcoming, the case is currently recommended for formal closure pending any new material disclosures."
cb8b4ebf-54b0-4788-9586-9ee6d6b0aaa5,dfd64290-4587-4b2b-8879-1c30d9d8b47b,d47201c9-711f-4088-af2a-14e95ccd2b8a,2025-05-23,Rajesh Joshi,witness_statement,ec4e0bf5-4e90-487e-8aef-6b6637489f86,"On 2025-05-23, undersigned Police Constable Kanchan Gupta conducted a follow-up inquiry regarding the theft reported on 2025-03-16 within the Nawad Police Station jurisdiction in Rajasthan. Additional inquiries made with local shopkeepers near the main market yielded no new leads or corroborative evidence regarding the missing personal belongings. Consequently, due to the lack of substantive physical evidence and untraceable leads, the case file is recommended for temporary closure pending receipt of new information."
2b64aef1-f67c-4bd8-8143-460480e85004,43c6ff55-c74d-42b0-b2e6-f2940b6c36a5,94674567-5cc2-407e-b50e-cf7611569a4e,2025-06-15,Suresh Rao,closure_report,"468c8851-3dba-499f-9a9f-879fcbd097f3,a793e939-08ab-48db-80ae-c1ce525cdf6d","On 2025-06-15, following the initial FIR registered on 2025-05-10 by complainant Huma Dasgupta regarding the theft of her personal belongings near the market square, further inquiries and routine searches within the Eja Police Station jurisdiction yielded no substantive leads or recovery of the stolen items. Additional statement recorded from local witness Meera Chowdhury corroborated the absence of actionable CCTV footage or suspect identification in the vicinity during the reported timeframe. Consequently, with all standard investigative avenues exhausted and no evidence of foul play or organized criminal involvement, this case is recommended for formal closure, subject to the review and approval of the supervisory magistrate."
ecc206cc-5bb5-4455-8f20-fb5333d4182c,c2f14445-2691-4b73-bb24-ce9568c2f636,4f628db8-cafc-4171-813e-9c7715bf87e1,2024-09-21,Rajesh Kumar,follow_up_investigation,"0802925b-2aa8-4638-abd4-2bfabd1e99f5,1293721b-341b-4a42-b83f-933a1a392012","On 2024-09-21, a follow-up inquiry was conducted regarding the chain-snatching incident originally reported by complainant Anirudh Saxena within the jurisdiction of Colaba Police Station, Dhamrancha. Investigating officers re-examined the area and recorded an additional statement from local government clerk Prakash Pathan, who corroborated the timeline of events but stated he observed no suspicious individuals near the municipal market during the evening in question. Due to the lack of CCTV footage and negative results from local informants, no further actionable leads have been established at this time. The case status remains pending further developments, and local beat officers have been instructed to maintain periodic surveillance in the area."
33c5d2ed-dbce-4012-a2f4-79bbfce8dabc,4821ea00-21ab-45c6-8595-46957a9659de,306fb409-1acd-4304-9240-a6ffa1381731,2025-06-15,Suresh Reddy,closure_report,bff07c3e-99b6-4e90-b956-a2a3d0d834be,"On 15-06-2025, further investigative steps were undertaken by the Hundapalasapal Police Station regarding the missing person report of eighty-year-old Vikas Chawla, formerly a nurse from Kathania, Punjab, initially noted near Connaught Place. Additional neighborhood inquiries and scrutiny of local transit hubs yielded no new sightings or corroborative leads concerning the subject's whereabouts. Statement recorded from the local vendor near the last known transit point reiterated the absence of any suspicious activity or forced abduction. In light of the exhaustive search and lack of actionable intelligence, the case is hereby recommended for formal closure, subject to reopening should substantive new evidence emerge."
d276ddf1-b81d-460f-8b45-2ab4c9a76910,61a671cb-4b65-4c23-8869-e16efeaf8c83,87764c2f-9725-4c13-9168-95d25c3098e1,2025-02-09,Arun Rao,closure_report,d89d4677-b509-42a7-b8bf-f03bf9012399,"On 2025-02-09, during the ongoing follow-up investigation of the FIR registered at Esplanade Police Station, Lasiyari, Uttarakhand, concerning the complainant Sourav Prasad, localized inquiries and neighborhood surveillance were conducted near the Nawad market area. Additional statements recorded from local vendors corroborated the absence of any actionable leads or CCTV footage regarding the stolen bicycle and agricultural equipment. Consequently, with all investigative avenues exhausted and no trace of the stolen property recovered, the case file is hereby recommended for closure under untraced status."
7289819b-fc29-44d8-853d-86e36e195060,93e89936-169e-4fcd-a616-b477645fbe8f,4cac3177-7db9-4f88-bc52-ecba7be99fe6,2025-06-15,Sunil Singh,follow_up_investigation,67f57f97-1080-4f10-89a8-902ba86ece6f,"On 15.06.2025, during the ongoing follow-up investigation pertaining to the FIR registered within the Lokra jurisdiction, the inquiry team reviewed CCTV footage from the surrounding market area in consultation with local vendors, though no substantive leads regarding the stolen handbag of complainant Uma Dhillon could be established. Subsequent inquiries conducted with local residents failed to yield any independent eyewitnesses willing to corroborate further details of the incident. In view of the absence of actionable intelligence, unrecovered property, and negative surveillance results, the case file is presently recommended for administrative closure pending receipt of fresh evidence."
439bd0a6-1b3a-43b8-975e-3f72d7f2f98d,97cb9b2f-b9d9-4786-8044-f1c7581bec8e,85dcc87d-03db-430b-a1ca-98d7b727bd89,2024-11-02,Deepak Rao,witness_statement,"c30f93fc-7588-4e08-8137-c727286b8da5,07723ba6-e0c7-4d35-944b-4ca10f7d77c8","On 2024-11-02, the investigating officer conducted a follow-up inquiry at Chargola Bazar in connection with FIR regarding the disappearance of Sanjay Saini, as initially reported by associate Pallav Singh. A fresh statement was recorded from local vendor Suresh Das, who corroborated that the missing person was last seen walking toward the interstate bus terminus alone on the afternoon of 2024-09-03. Physical verification of nearby establishments yielded no further actionable leads, and local inquiries in Lasiyari and Yellamalai remain inconclusive. The case file will be kept pending further information, with local informants alerted to report any sightings."
8ea406dc-b513-4f35-98f9-66db40656685,a122f808-4bed-4c98-b9b8-7ea6a33100b1,4cac3177-7db9-4f88-bc52-ecba7be99fe6,2025-06-15,Kavita Patil,witness_statement,6a1283af-84b5-4565-a0e7-97130cd549b6,"On 2025-06-15, as part of the ongoing routine follow-up in connection with FIR registered at Lokra, Assam, this investigator re-examined the vicinity of the main market area and recorded a supplementary statement from local shopkeeper Shri Hemant Borah. The witness corroborated that no suspicious movement or specific vehicle tampering was observed near the parked car, bearing registration number AP48JM5226, belonging to Dr. Parth Dasgupta during the afternoon hours of the incident. In light of the absence of actionable leads, closed-circuit television coverage limitations, and uncooperative local informants, the case status remains untraced pending any future credible disclosures."
5dcf760f-d78a-4cd6-af75-f69cb4efe131,1bb09fd8-2948-4c8f-a97b-d8d2e29ecd99,8196cbcd-91ff-4956-abac-be2324db4a11,2024-02-12,Vikram Kumar,closure_report,9aedc370-6cd0-459d-87ce-016e96ea1dca,"On 2024-02-12, the follow-up investigation regarding the theft reported by Dr. Sita Sodhi at the medical supply shop in Shampur jurisdiction was reviewed by the undersigned officer. Local inquiries and the supplementary statement recorded from the nearby market vendor yielded no substantial leads or recovery of the stolen inventory. Due to the lack of actionable intelligence, technical evidence, or eyewitness identification, further investigative avenues have been exhausted at this time. Accordingly, the case file is recommended for closure pending any future emergence of credible information."
fa9c36a3-1c39-4608-827a-f32aa964a066,9bd2c29c-1cad-4cf4-88c3-f0064a184018,74dd3ce2-a7b9-4da7-b8a1-52b24fd70e43,2025-01-17,Deepak Kumar,witness_statement,e09a94ed-6067-4778-b7ac-c1d10524a523,"On 2025-01-17, during the ongoing follow-up investigation of FIR registered within the jurisdiction of Dhamrancha Police Station, Maharashtra, the investigating officer recorded an additional statement from local shopkeeper Ramesh Shinde regarding the handbag snatching incident involving complainant Chirag Patil on 2024-12-12. The witness corroborated the timing of the event but could not provide any new leads concerning the unidentified assailant's identity or current whereabouts. Physical verification of the marketplace CCTV blind spots yielded no further evidence, and all localized inquiries currently remain inconclusive. Consequently, the case file has been placed under standard review pending receipt of fresh actionable intelligence."
ac6271c9-eb66-4869-ab63-73395cfcb45a,953436e1-d132-4bf3-815a-f1f0dae3c93d,a9e0d542-a33b-4de6-b8e3-992b4e3ef747,2025-06-15,Manoj Sharma,follow_up_investigation,49711e74-7614-4ca4-9934-31759b0e790a,"On 2025-06-15, as part of the ongoing routine follow-up investigation regarding the theft reported under the Dhamrancha jurisdiction, PC Pravin Murthy's parked vehicle case was reviewed based on fresh local inquiries near the Colaba market area. Additional statements recorded from nearby shopkeepers yielded no new leads or CCTV footage identifying the suspects. Consequently, local informants have been briefed to watch for the stolen personal belongings, and the case file will be temporarily closed as untraced pending any future credible information."
cfe4f9b1-1c20-434b-a691-4652abcb8ddc,de281a03-d6a7-47f4-ac63-d24ce40499df,94674567-5cc2-407e-b50e-cf7611569a4e,2025-06-15,Anita Nair,follow_up_investigation,618ecf13-0dc8-4bda-b803-3541b141a1a8,"On 15-06-2025, during the ongoing routine follow-up regarding the theft reported by complainant Aryan Khatri on 2025-05-01 within the jurisdiction of Eja, Uttar Pradesh, the investigating officer revisited the local market area near Colaba to canvass for additional CCTV footage and eyewitnesses. Local vendor Shri Ramesh Kumar was questioned further, but he reiterated that no suspicious movement or unidentified persons matching the previous description were noticed during the afternoon hours of the incident. In light of the exhausted leads, uncooperative digital evidence, and absence of further clues, the case file is recommended for temporary closure pending receipt of new facts."
3e112102-bbb8-4a96-b84a-ac423b7eeb6a,4a4c0bba-e59e-4578-8b0b-87a398ed9b88,2e65ce5c-71f9-480b-8583-5a4077523aed,2025-06-15,Deepak Rao,witness_statement,97fa6d8f-8f8c-4e66-9600-c13228fb8b6a,"On 15-06-2025, during the ongoing follow-up investigation pertaining to the FIR registered in Lasiyari, Uttarakhand, local resident Ramesh Chandra was examined as an additional witness regarding the movements of suspicious persons near the market on the date of the incident. The witness corroborated the general timeline provided by the complainant, Dev Bhat, though he could not identify the specific perpetrators due to poor lighting conditions. Officer observations indicate that further local canvassing yielded no new physical evidence or CCTV footage, rendering the leads exhausted for the present time. Consequently, the case status is proposed for temporary closure pending receipt of new credible information, and local informants have been sensitized accordingly."
1f8ce602-dd28-45f9-8e11-57882dd0a821,39376969-9fb6-4523-8888-b1fff2835e57,9705a5fe-1971-4a9c-b93d-d28d4b7afd8c,2024-06-09,Suresh Nair,follow_up_investigation,b161c0fb-0147-4963-a69e-348e783cd87a,"On 2024-06-09, as part of the ongoing follow-up investigation related to the FIR originating from Shampur, Telangana, the undersigned investigating officer conducted discreet inquiries regarding the personal belongings reported stolen by complainant Anuj Rao, a delivery executive from Mohd. Sadikpur. Further statements recorded from local shopkeepers near the incident location yielded no new leads regarding the unidentified suspects or the missing property associated with vehicle registration UP41BN7459. Given the lack of actionable intelligence, technical surveillance trails, and eyewitness corroboration after extensive efforts, the case file is being recommended for temporary closure pending receipt of new evidence."
78525cbf-9e22-4064-bbbb-9d24281be732,94292ba1-29c2-4ec6-9db3-9a7c589831bc,7360101f-821c-418f-b537-fba32bdda3d7,2024-10-02,Priya Rao,closure_report,04dd7a79-adee-4d84-af06-e4f5d5d65a65,"On 2024-10-02, during the ongoing follow-up investigation of the theft reported by complainant Jyoti Wani, Government Clerk from Kesramal, regarding her personal belongings and cash from motorcycle OD02ND1141 at Lasiyari, local area inquiries and fresh statements from nearby shopkeepers yielded no actionable leads or CCTV footage. Despite diligent efforts and patrolling around the Esplanade market area, the stolen items could not be recovered due to the lack of physical evidence and unidentified perpetrators. Consequently, the case is recommended for closure as untraced, with instructions to the complainant to inform the station if any new leads emerge."
b7ff3636-9287-4523-9b4f-49059f7b3d65,2120ce86-add4-4b38-b43c-80102f226f45,94674567-5cc2-407e-b50e-cf7611569a4e,2025-06-15,Suresh Patil,closure_report,b130424e-a079-43fc-ae7b-9de36b066ebb,"On 15-06-2025, the investigating officer reviewed the case file regarding the theft reported on 08-04-2025 by complainant Indu Sachdeva within the Eja Police Station jurisdiction. Additional statements recorded from local vendors near the main market yielded no substantial leads or identification of the suspect. Due to the lack of actionable intelligence and unrecovered property, the case is hereby recommended for closure as untraced, with provisions to reopen should new evidence emerge."
f0bfe6ab-9f21-4b0f-884f-0cca6a2057e2,2d90c56e-5fbd-4ed9-914b-f7c3758e85cb,83ef2190-f323-4176-84b7-ac66d71b99ac,2025-04-08,Sunil Kumar,follow_up_investigation,a9af8e6a-6122-49ba-92d6-a7fe993d3370,"On 2025-04-08, investigating officers conducted a routine follow-up inquiry at Jakhirpur in connection with the FIR initially filed by complainant Ramesh Khurana regarding the incident on 2025-02-16. Local shopkeepers and residents near the market area were re-interviewed, but no new corroborative evidence or witness testimonies regarding the identity of the unknown male could be established. Consequently, given the lack of further leads, the case has been placed in an un-traced status pending receipt of new actionable information."
d0ecf8e1-a1af-4c98-ad06-7121db86444f,fb4cbd4d-e558-47cd-99b5-214a19eb698e,8151ea22-eb78-4603-bed3-35f765cd5c38,2025-06-15,Manoj Nair,closure_report,dc8e1559-6099-4865-95e5-9e9953d32d75,"On 15-06-2025, during the ongoing follow-up investigation of FIR registered at Singibahar Police Station regarding the missing person report filed by complainant Abhijeet Raghavan concerning his colleague from Malav, Uttar Pradesh, fresh statements were recorded from local vendors near the Bandra market area who confirmed seeing an individual matching the description boarding an interstate bus. Technical surveillance of the subject's personal mobile device indicated continuous inactive status, with the last known tower dump yielding no suspicious outbound communications. In light of the comprehensive neighborhood inquiry and absence of any foul play indicators, the case is hereby recommended for closure subject to superior officer concurrence, while keeping local informants alerted for any future developments."
c9bc3508-2e42-4ff4-9bc0-21f787359afd,f8e91954-0d35-4b34-a271-37d4ee440cd1,8254701c-2772-4620-955e-52b5344e6e10,2025-06-15,Priya Patil,closure_report,5d7a49cc-e00c-423c-8632-17d333e61075,"On 2025-06-15, the investigating officer assigned to the FIR registered in Lundra, Chhattisgarh, reviewed the ongoing search for the motorcycle bearing registration number MH19FN4230, originally reported stolen on 2025-05-11 by complainant Abhay Garg of Kurani Buzawade. Local neighborhood inquiries and subsequent surveillance reviews near Cunningham Road yielded no concrete leads regarding the vehicle's whereabouts, and further spot inspections provided no matching physical evidence. Additional statements recorded from local vendors corroborated the initial timeline of the incident but failed to identify any suspects due to heavy market congestion. Consequently, with all logical investigative avenues exhausted and no trace of the stolen property found, the case is hereby recommended for closure pending the emergence of credible new evidence."
5c618dd4-a070-457b-b38d-b2af31d253a3,e7ca8dd2-067b-4a83-8137-0c1558f33013,aa86d8e1-983e-45e2-9ca4-cdd1d25b6646,2025-03-16,Arun Iyer,closure_report,"a0fd26b1-ebe8-444f-a370-1f69ceb12d7d,774b6008-ffa9-46c7-983b-1ac08d16b528","On 2025-03-16, the follow-up investigation in FIR No. 112/2025 at Singibahar Police Station, Chhattisgarh, was formally concluded as no further actionable evidence or corroborating witness testimony could be secured regarding the alleged incident involving complainant Atharva Pillai and accused Sankalp Bhandary. Supplemental statements recorded from local shopkeepers near the main market square indicated that the initial altercation had dissolved amicably on the spot prior to formal police intervention. Consequently, a final closure report has been prepared and submitted to the jurisdictional magistrate for formal acceptance, marking the administrative closure of the case."
d007dfa5-6507-4812-9c73-bda3974548d0,99368642-14d3-4cc3-b0d1-ed2b83e05fc2,d3f13649-81e0-403a-ab85-cbcac6f7738d,2024-10-20,Arun Singh,closure_report,"c8e62b5b-6b2b-486a-a7a9-e56ec10d8171,e4010384-07c4-4d81-949e-736705cb2d90","On 2024-10-20, pursuant to the ongoing investigation of the FIR registered within the jurisdiction of Singibahar Police Station, Chhattisgarh, the investigating officer reviewed supplementary statements from independent local market vendors who corroborated that the altercation between complainant Shakti Raina and accused Vaibhav Sandhu was a localized, sudden dispute with no evidence of premeditation or broader organized activity. Further verification of the bank employment records from Dubara and Kanakore confirmed the personal nature of the grievance, and subsequent reconciliation efforts yielded a mutually signed amicable settlement between both parties. Consequently, finding no active criminal intent or further actionable leads, the case file is recommended for formal closure, subject to final judicial concurrence."
e0b9ab11-0620-4698-a700-f2fd88bbe4d4,76416cc3-0179-465a-bbbc-67089727b3da,89d83932-451d-4f56-a8e6-67f3826da5a4,2024-11-14,Sunil Patil,follow_up_investigation,"c698a253-26b5-469f-b190-c1ac7b72764a,d652012d-6da4-4652-838b-f92d10caf885","On 14-11-2024, the undersigned investigating officer conducted a routine follow-up inquiry regarding the ongoing dispute case registered under Singibahar jurisdiction. Statement of the additional witness, Madhavi Sengupta, Accountant from Ochhari, was recorded at the local police outpost, wherein she corroborated the initial timeline provided by the complainant, Rakesh Patel. No fresh evidence of cognizable offense was discovered during the site visit near the local market, and both parties have informally expressed willingness for an amicable settlement. Accordingly, the case file is being processed for final closure pending the submission of the formal station house officer's review report."
