account_id,person_id,organization_id,account_number,account_type,ifsc_code,opened_date,status
5bd27976-cb19-452c-9f1a-49d0e16b859d,9e91566e-547b-4a3e-bf4f-93b2009cf7a7,995610ee-7319-44cf-91d6-762cbabda860,77227928074143,savings,ARYA0668006,2021-10-02,active
74c0e9f7-4505-4047-9657-b4ee155582a0,abc5ab19-c7e7-4c37-9d41-c45340e95ead,62caaed0-52b6-4150-8182-69dce04eace6,58374187290786,savings,HIMA0831569,2021-08-11,active
a868dd9d-3673-4826-8f97-cc9a528b7cc7,ac1873db-e2c2-4464-8a87-8fe558f2f8af,3f606703-201b-446a-8ddf-fdde82de8f2e,39586705504573,savings,DAKS0621164,2020-08-17,active
e8a8b7ec-16c9-4b2d-9088-06d0791f4c3f,0e74ec29-e190-4c6b-8017-3e9a3bcceae9,3f606703-201b-446a-8ddf-fdde82de8f2e,4365072264907,current,DAKS0957613,2022-05-02,active
e81eec6b-891b-4e5a-8c04-9da1ed49444f,bbe223dd-54f5-4b81-bb1c-a1081fb54155,af8d2f2c-d3a5-4224-82d8-a44160ddd556,941276172142,savings,INDR0485598,2019-01-04,active
8c75c0e4-61e5-4d41-93c2-2137176c4a1d,6a1283af-84b5-4565-a0e7-97130cd549b6,74cbcd35-a499-4126-9ef6-5f152493f4c3,5102805498349,savings,VIND0963816,2019-06-06,active
2c5a5852-23cb-417c-a918-2722c46d45fa,78a2e477-1305-49c2-8f50-8faf907b9166,af8d2f2c-d3a5-4224-82d8-a44160ddd556,407289947894144,savings,INDR0629179,2022-07-08,active
c8902353-b45a-4499-a1bb-baaa5d78a5d8,aaceacbf-d61d-4620-ab46-83087aaa29d8,62caaed0-52b6-4150-8182-69dce04eace6,4738935909941,savings,HIMA0580684,2017-03-09,active
c9b38dd2-a9ad-406e-8c2b-68b304b36e9b,161c6207-8a06-40d6-8b33-a89d9df56019,3f606703-201b-446a-8ddf-fdde82de8f2e,14687453839184,current,DAKS0926289,2021-07-12,active
33f97c59-3533-4541-960a-19d384b15506,02d32b3c-04cd-4db2-87d1-eaea9c739f75,028cd423-18ca-4188-9745-0259bc076a11,577994142914,savings,KALI0375627,2016-08-20,active
606508fe-3cf9-4322-980a-367c4cbaa7a8,02d32b3c-04cd-4db2-87d1-eaea9c739f75,995610ee-7319-44cf-91d6-762cbabda860,9558315049714,savings,ARYA0969616,2021-03-30,active
7b9a9538-f615-4ba3-9f52-e7475099a3b2,d131ae7c-bda2-4345-955c-d52d07ba9628,028cd423-18ca-4188-9745-0259bc076a11,157550347261,current,KALI0154683,2022-05-03,active
431b4b57-60d3-4d71-91e6-4935aabcd523,29e44cfd-7d35-4a04-ae90-6fdf73acc416,74cbcd35-a499-4126-9ef6-5f152493f4c3,359694592391573,savings,VIND0215858,2022-01-09,active
28b8d926-dbc5-4cff-b48e-5f0f20364c1a,29e44cfd-7d35-4a04-ae90-6fdf73acc416,995610ee-7319-44cf-91d6-762cbabda860,2908382376240,savings,ARYA0777078,2016-10-24,active
69162c59-43b5-4b1b-a495-1acfd94628ee,523ea870-f694-4000-b6cb-3aa01ccf0256,028cd423-18ca-4188-9745-0259bc076a11,4964081388790,savings,KALI0858471,2019-01-18,active
189d8a80-974e-434e-aaf3-de5a715f210c,973cebb0-1042-4b79-b897-52b8f242fdd0,162db169-8d7b-407e-a855-c3ed1753cd2f,16638799839648,savings,PRAG0964365,2021-10-08,active
929b1f26-182c-4955-93c3-b325826a3c35,5bc60a72-9ca2-4286-abac-b1a53de9213b,b3d110d6-dd86-46e5-afdd-29626fb388bc,44961505846729,savings,BHAR0557174,2015-06-28,active
c22eebb6-8952-4e7e-91a8-8fed8a318c7f,529f1844-c431-4bc7-a8c3-5b0a51686cf6,995610ee-7319-44cf-91d6-762cbabda860,0073429042717,current,ARYA0752329,2024-01-24,dormant
d38b0a4c-8c0f-4b5b-8153-71590a094b58,2b92dc90-26ff-4b25-bf43-9b155def5ad9,62caaed0-52b6-4150-8182-69dce04eace6,953426166417,savings,HIMA0315793,2018-01-30,active
5ec65e3c-299a-44fe-95f7-be70c965a313,825b63c0-8024-4b8e-ad8b-ddd86a46aade,74cbcd35-a499-4126-9ef6-5f152493f4c3,583204373394,savings,VIND0161996,2020-06-26,active
e275b352-34c6-44a0-bb5c-14a694b4d00f,8fd08e64-c063-499c-af5b-51269bcd43f7,3f606703-201b-446a-8ddf-fdde82de8f2e,2058431184006,current,DAKS0858512,2023-02-20,closed
1539eb2f-db6a-4f54-91d8-806929c3961c,f5ccfff3-9b4a-4b30-95e5-a33fd35ae728,b3d110d6-dd86-46e5-afdd-29626fb388bc,499076805903,savings,BHAR0739411,2022-08-24,active
900e4a3a-6fb0-42ac-b1d1-9f54787d0d37,8b757dbf-7f08-45b8-ab5a-9e0756ca323b,995610ee-7319-44cf-91d6-762cbabda860,61964654213539,current,ARYA0565579,2016-07-07,active
f574b4b2-434b-4327-8e8f-902fad3e9176,b2529da0-eb36-46da-af28-d4fa4be0d1fa,3f606703-201b-446a-8ddf-fdde82de8f2e,1440875528537,current,DAKS0482184,2020-05-22,active
ad2efbaa-4ef4-46fd-b115-0481e9fcb3d1,555b36f8-b3e3-4f2f-8561-ef408b0dfefd,162db169-8d7b-407e-a855-c3ed1753cd2f,76934506639472,savings,PRAG0191911,2023-07-04,active
17103c0b-572a-45bb-983f-7508fa4f37d3,4e79d6b2-10e4-43fd-a909-29c3ca1979d9,995610ee-7319-44cf-91d6-762cbabda860,399383262672385,savings,ARYA0678029,2016-02-03,active
0400959f-0916-44ef-b2b1-0ae6db76457d,b18f2195-fcf3-41ca-8018-a6fdb26f816e,62caaed0-52b6-4150-8182-69dce04eace6,188185672505468,savings,HIMA0872258,2016-10-29,active
d09aa027-0bbb-456e-b43d-2f84ba4f5cb6,fa00070c-1deb-4b17-9387-7bd434ff75af,162db169-8d7b-407e-a855-c3ed1753cd2f,07802746313161,savings,PRAG0527872,2022-03-28,active
aeac8728-4e38-49b7-8b47-360b51456f2e,fa00070c-1deb-4b17-9387-7bd434ff75af,74cbcd35-a499-4126-9ef6-5f152493f4c3,21883141934485,savings,VIND0502743,2016-04-17,active
8e896e2a-4148-441b-b2ee-30b39a245766,4e9ea036-b400-4a88-abbe-22e87b375b0e,af8d2f2c-d3a5-4224-82d8-a44160ddd556,8538405915016,savings,INDR0303715,2017-03-02,active
37d2e855-3b07-4391-ac94-a2baa604cab8,4e9ea036-b400-4a88-abbe-22e87b375b0e,62caaed0-52b6-4150-8182-69dce04eace6,60317257818328,savings,HIMA0518138,2017-04-26,active
a7a17b1b-bd45-4b21-ac25-b861049ae1e5,8c882969-3001-466c-af7c-b7b2591a2d92,028cd423-18ca-4188-9745-0259bc076a11,270530839066,current,KALI0330464,2024-10-16,dormant
96865998-9c22-4fd7-bbee-7d96bb8caf5e,525dc8ea-7f8b-4a01-bae5-dae70b6a2251,af8d2f2c-d3a5-4224-82d8-a44160ddd556,920523508136771,savings,INDR0499279,2022-12-13,active
a1b1c58f-4855-4070-8bd1-ebe48a8d01d7,62315156-5532-40e8-b8ee-9779414a9ef3,995610ee-7319-44cf-91d6-762cbabda860,0016578055625,savings,ARYA0232313,2018-01-18,active
7f63b15a-90f8-4b5f-8c84-56b2db5b98e3,ba5cc659-476a-47fb-82eb-b6c627de48b3,b3d110d6-dd86-46e5-afdd-29626fb388bc,8588064956244,savings,BHAR0930072,2019-05-21,active
c56f97b8-2136-4165-8d9d-df2855a20334,adf16393-c7a6-4f42-8b5e-3db642c8a568,028cd423-18ca-4188-9745-0259bc076a11,71245565835269,savings,KALI0595259,2017-05-21,active
77fcb662-14c0-4454-a3af-940c1f7f69ef,56d83d91-02ed-4428-a8d4-eac94031d5b7,162db169-8d7b-407e-a855-c3ed1753cd2f,14084784934849,savings,PRAG0961057,2016-11-07,active
731f4681-3f45-4bc1-b04c-b85156e2e570,56d83d91-02ed-4428-a8d4-eac94031d5b7,995610ee-7319-44cf-91d6-762cbabda860,71392255026722,savings,ARYA0626619,2018-11-20,active
6e1dc761-8b5b-4622-b717-cecf3b99f40f,9bfb83ac-4338-41a1-b26f-687bdfee0cf9,af8d2f2c-d3a5-4224-82d8-a44160ddd556,516695784390,savings,INDR0453911,2022-06-15,active
07a40f08-ec07-4d6e-b57e-ff81d1d39286,b1b779b4-5091-4564-805b-d31ec6cfe9f5,3f606703-201b-446a-8ddf-fdde82de8f2e,1434023468611,savings,DAKS0719659,2021-10-12,dormant
cfee01eb-01db-40c7-a1cc-7f4fd867a607,8e7036d8-068e-45e6-85e7-b69f35576102,162db169-8d7b-407e-a855-c3ed1753cd2f,46098942012048,savings,PRAG0459460,2019-08-09,active
9e0ba802-1feb-4cdf-a522-37d0915db1c4,a03b73ff-9a95-4bea-a36a-497f37f39d37,74cbcd35-a499-4126-9ef6-5f152493f4c3,20235676897686,savings,VIND0368368,2017-08-26,active
3e1e2a4b-ca1d-4ef9-b4e3-8eab8d4bbe22,a4ad408f-0973-4f17-9bd6-5f598a9c5a41,028cd423-18ca-4188-9745-0259bc076a11,953617647896164,savings,KALI0772809,2019-09-29,active
7b47d4a5-2958-49b3-bb21-62235abc3585,55c7e73b-4bbd-4d2d-a932-913744d8a3ea,995610ee-7319-44cf-91d6-762cbabda860,94809568322890,savings,ARYA0204704,2023-08-05,closed
1781cea2-9eba-46a3-aa92-157118fbff51,cb7a749b-fa92-4836-9041-667db6a80d37,74cbcd35-a499-4126-9ef6-5f152493f4c3,9690763928881,current,VIND0659662,2017-01-10,active
81e557fc-c6d9-4282-b425-b6291694bdd9,3e19e0f0-414a-478b-9bf2-fb43ae18a350,162db169-8d7b-407e-a855-c3ed1753cd2f,2442455531961,savings,PRAG0465953,2017-11-12,active
52fb2c58-5852-42dd-a58c-5141d05f7b0b,206e62b7-2142-494b-81be-c598b86ae658,995610ee-7319-44cf-91d6-762cbabda860,22148636443629,savings,ARYA0153144,2019-02-15,active
cf0ca5e1-ad40-4950-abd9-4c9b2f86bdce,206e62b7-2142-494b-81be-c598b86ae658,af8d2f2c-d3a5-4224-82d8-a44160ddd556,6279072519778,savings,INDR0569025,2016-06-17,active
0a3ae5ce-b582-4386-b069-f97fe3460e5c,e228f70b-f4ba-49b3-b3b9-7c2d9105f2cc,028cd423-18ca-4188-9745-0259bc076a11,185917079958429,savings,KALI0179302,2016-08-20,active
15cae737-b8e0-4006-869f-7568c90d7e4e,19538c5b-abb6-4310-934d-acd94ad76432,028cd423-18ca-4188-9745-0259bc076a11,8166902804103,savings,KALI0764028,2020-12-28,active
ef3b7cb0-ff5c-478f-8b6d-8d07ff5f9998,19538c5b-abb6-4310-934d-acd94ad76432,162db169-8d7b-407e-a855-c3ed1753cd2f,2857701032704,savings,PRAG0155920,2021-10-30,active
8b12ef3a-7492-4c8b-85e8-59536a7445ba,3824d6e6-6a09-494c-b598-b43f0acedc19,b3d110d6-dd86-46e5-afdd-29626fb388bc,856935012183474,savings,BHAR0426307,2017-02-06,active
d6029637-d861-4942-bedf-55ca6dc54d07,3824d6e6-6a09-494c-b598-b43f0acedc19,74cbcd35-a499-4126-9ef6-5f152493f4c3,73590549795060,savings,VIND0471894,2017-02-03,active
b0e11a88-439d-46a5-bf43-f20ce67c926e,d6f3793a-5b8e-45ed-b2ce-b01f0ceffea3,3f606703-201b-446a-8ddf-fdde82de8f2e,4218876402928,savings,DAKS0214463,2023-06-28,active
ea2b556b-460a-48e3-9068-cc53933c424d,4a2c443a-ac5b-475a-8418-5e2f8033b25e,af8d2f2c-d3a5-4224-82d8-a44160ddd556,33001097731284,savings,INDR0250880,2018-01-10,active
bd8949eb-3c9e-44c1-a3aa-ac90152cacf7,d38b4c7b-07f2-4d42-b1c9-2ce4aa58d814,995610ee-7319-44cf-91d6-762cbabda860,20388638976915,savings,ARYA0309389,2021-11-05,active
45be381d-c447-448e-9a87-e7b542b4ed29,dd685174-79f5-41c4-aae0-359e85ce3bf4,af8d2f2c-d3a5-4224-82d8-a44160ddd556,01651102492923,savings,INDR0817712,2021-02-11,active
131dd93e-d09a-4add-b099-9b6f68473766,350bb542-e27a-4b06-8d0d-59a89b7aee0d,af8d2f2c-d3a5-4224-82d8-a44160ddd556,339050845134,savings,INDR0529566,2020-12-23,active
75cad6f0-3309-4aeb-ad12-8b79356cf611,d24a0454-0ea7-4723-a04e-8a885e6806fd,62caaed0-52b6-4150-8182-69dce04eace6,4761629948443,savings,HIMA0238447,2020-10-20,active
be3c6770-5704-413a-b8ee-e5c181f15498,064b6d4b-a2f0-4c7b-ab20-06ef150cdd64,b3d110d6-dd86-46e5-afdd-29626fb388bc,025406311488,savings,BHAR0305145,2015-01-23,active
376d6dd2-95b9-4631-81b5-57393f675bdb,cf865f6e-eb7f-4aa2-8d15-965cca44e970,62caaed0-52b6-4150-8182-69dce04eace6,0470338687543,savings,HIMA0877381,2018-07-10,active
9565873c-a9be-43d2-9811-b2a77c83e18d,80da745f-cc99-4767-9335-74f9ecd36697,028cd423-18ca-4188-9745-0259bc076a11,46230434393208,savings,KALI0444765,2018-09-16,active
51d9dc7d-a276-42f5-b364-3586191f1fc1,6d26f19a-9981-40fc-93ed-1e1dc7c3524f,162db169-8d7b-407e-a855-c3ed1753cd2f,4756327328537,savings,PRAG0759324,2023-08-04,active
72e5036a-74e5-444b-8fdb-ddfbe011d280,32b159f3-f478-46d6-aa6a-03021686627b,b3d110d6-dd86-46e5-afdd-29626fb388bc,1437103963770,savings,BHAR0417792,2018-09-02,active
030c1456-a583-4e6c-b790-e95ac72d2614,130735e0-f344-47b9-8b46-af6035701d4f,62caaed0-52b6-4150-8182-69dce04eace6,6543981922527,savings,HIMA0475799,2016-08-26,active
d756a81b-edcb-4255-a2b2-0aede02d157c,5bcb225e-4890-467c-bc95-b8356508649d,af8d2f2c-d3a5-4224-82d8-a44160ddd556,184808192564476,current,INDR0237648,2023-11-10,closed
748151d5-de82-4709-b029-fb592999b929,45fde464-2062-4c6b-8c6d-947c4580b94d,af8d2f2c-d3a5-4224-82d8-a44160ddd556,5427807212774,savings,INDR0476046,2020-07-26,active
11e4e9ae-a9e8-4d61-a762-27746ad88b57,3e42409b-e1ab-442a-9ffd-c75a3f7ddc96,162db169-8d7b-407e-a855-c3ed1753cd2f,663209967970,savings,PRAG0837716,2017-06-08,active
8a58943b-6f22-4249-8ff9-c4b7456321fa,3e42409b-e1ab-442a-9ffd-c75a3f7ddc96,b3d110d6-dd86-46e5-afdd-29626fb388bc,47881999119717,savings,BHAR0518412,2019-09-16,closed
fd1bec8e-7972-4fa1-8995-4055d29aefb2,3e42409b-e1ab-442a-9ffd-c75a3f7ddc96,74cbcd35-a499-4126-9ef6-5f152493f4c3,243374506970094,savings,VIND0814210,2017-05-13,active
40b04809-d7be-4a10-94c7-4cc8e8774a34,3e42409b-e1ab-442a-9ffd-c75a3f7ddc96,af8d2f2c-d3a5-4224-82d8-a44160ddd556,82499693810895,savings,INDR0436975,2024-08-11,active
035c0a58-a241-497c-836b-fbbf988975ce,86f3c9eb-4912-4dd6-af68-1e929bab1262,62caaed0-52b6-4150-8182-69dce04eace6,1770249814328,savings,HIMA0449511,2017-05-14,active
e0603dbf-519d-4399-b450-1efbce55453a,cb433ab6-34f5-420f-a27e-434b33e830ea,af8d2f2c-d3a5-4224-82d8-a44160ddd556,20879799587102,savings,INDR0445595,2019-03-02,active
f29c9e81-3c50-45e2-b579-a73338dd409e,f5e98cfc-0637-4ac1-b4b7-7865fb87f581,162db169-8d7b-407e-a855-c3ed1753cd2f,67188628255448,savings,PRAG0227675,2024-01-02,active
046d9518-587d-40ea-bd29-e030b5fbd93c,f5e98cfc-0637-4ac1-b4b7-7865fb87f581,af8d2f2c-d3a5-4224-82d8-a44160ddd556,22685263404570,current,INDR0507524,2016-07-21,active
4bf6e826-a24f-40f5-836d-bdf1aedc1840,7366e568-4398-4b37-9f30-29a30e0ca7ae,162db169-8d7b-407e-a855-c3ed1753cd2f,21615321246210,savings,PRAG0961227,2021-09-13,active
ac7d3e9a-2e30-4d5e-b99d-84fc7beefec7,1edcdcff-eff3-4399-b490-6ece1fd0a750,62caaed0-52b6-4150-8182-69dce04eace6,75133024857797,savings,HIMA0621064,2024-11-04,active
5d6fb37f-922f-4d9f-a83a-fcfab0a3dd70,1edcdcff-eff3-4399-b490-6ece1fd0a750,995610ee-7319-44cf-91d6-762cbabda860,32419520051783,savings,ARYA0708102,2016-11-20,active
8547c458-47b7-4aeb-a1f3-3284610faf0a,1edcdcff-eff3-4399-b490-6ece1fd0a750,74cbcd35-a499-4126-9ef6-5f152493f4c3,6219106611912,savings,VIND0942521,2021-06-10,active
84375137-9089-4471-944a-79a8c2118357,1003087b-b26b-4a3d-a21d-ee5565b8c384,3f606703-201b-446a-8ddf-fdde82de8f2e,362443809156,savings,DAKS0314759,2019-12-07,active
c57bcb81-ae53-4114-9fd9-2e07b7cb9577,ea5f533b-5ef0-4f60-ae0d-7e745db84883,028cd423-18ca-4188-9745-0259bc076a11,747917547490,current,KALI0903012,2017-10-14,active
959404f3-c738-45f1-9882-fa5fca23d9c3,a793e939-08ab-48db-80ae-c1ce525cdf6d,74cbcd35-a499-4126-9ef6-5f152493f4c3,75334667690783,savings,VIND0966292,2017-06-20,active
76a09123-6ba2-4c27-8bd4-93cba92a9f6e,ce37271e-43b4-4208-871f-681683f7114e,995610ee-7319-44cf-91d6-762cbabda860,571417837581,savings,ARYA0516335,2021-12-12,active
8a14e989-6fee-4d67-8b2c-fcf2b8ea9615,6c07003f-9a1a-4dd9-b4f2-a697db1c9e5d,028cd423-18ca-4188-9745-0259bc076a11,02013308331253,savings,KALI0709818,2021-01-01,active
231cf8e1-3e01-4261-ab3e-959a15258ad3,5d38e714-e184-4b5a-b57d-65a17038a1ea,3f606703-201b-446a-8ddf-fdde82de8f2e,552208744492,current,DAKS0830211,2023-10-06,active
b55973ce-c391-411f-91f6-425d2c314c94,926b4e17-acbc-4e43-94dc-d944ded67120,995610ee-7319-44cf-91d6-762cbabda860,178400571750,current,ARYA0434021,2015-09-17,active
f1cb05c6-ddb9-4455-bc5a-028ff6480538,926b4e17-acbc-4e43-94dc-d944ded67120,028cd423-18ca-4188-9745-0259bc076a11,228627353023093,savings,KALI0527327,2016-08-11,active
cc01f73f-435d-4cf1-a74b-b4d0543e3108,1f65d744-3aba-46f0-a383-91348dbc4a37,3f606703-201b-446a-8ddf-fdde82de8f2e,03696901932594,savings,DAKS0185473,2018-04-29,active
327294da-d016-41f2-a75c-affdf9aeceab,b694101c-eb3f-4ad1-b5b3-7ffe83696247,3f606703-201b-446a-8ddf-fdde82de8f2e,5296343789419,savings,DAKS0354514,2021-11-16,active
e6ca3f16-e303-44d2-baaa-040e5e94102e,012bd782-f3ea-4ed4-8482-37d110afbbdf,995610ee-7319-44cf-91d6-762cbabda860,0925416119947,savings,ARYA0181744,2019-09-17,active
c89315f7-03a4-4700-8000-a5e177e649d2,37772833-f9b3-473f-afdb-dcde86603a27,028cd423-18ca-4188-9745-0259bc076a11,242515451289,savings,KALI0786906,2018-09-28,active
f54af53d-0fc1-4f42-bd59-10c730e635d4,0538e12f-c097-48aa-a915-cbce58c24001,b3d110d6-dd86-46e5-afdd-29626fb388bc,614055401395,savings,BHAR0449576,2019-03-23,active
018d7d05-173b-4f1e-8d19-ab5ce06d27c2,e3777799-64be-43f5-9308-ccb2cafd2ab2,995610ee-7319-44cf-91d6-762cbabda860,703688040620,savings,ARYA0934242,2021-06-10,active
0882c75c-6031-485a-85f8-14c0ea8c0e14,feca4f5c-c32a-4157-8300-3e7af6681044,995610ee-7319-44cf-91d6-762cbabda860,3901993528903,savings,ARYA0921671,2017-09-24,dormant
290a6879-43bb-476b-a5bf-cb7ef66a0f6b,83658ddb-5f16-41a0-bacb-acf75d9f4d10,b3d110d6-dd86-46e5-afdd-29626fb388bc,892758886455,savings,BHAR0819414,2015-12-06,dormant
db838414-5a21-45a3-a772-dedbbdc00416,d129c457-7ae1-4869-85c5-bcca98aca9d6,995610ee-7319-44cf-91d6-762cbabda860,9115444537342,savings,ARYA0254657,2022-10-26,active
da4b07f5-5e7a-44b7-8b02-719282aaf783,44646725-4093-4fa4-b7bc-4732feea8507,028cd423-18ca-4188-9745-0259bc076a11,004018211119,savings,KALI0308313,2018-10-15,active
2a877830-b351-43aa-b30d-01b891bd876f,81d6d00c-25cb-41fe-95f5-b9b2e0a2945f,162db169-8d7b-407e-a855-c3ed1753cd2f,9031913126423,savings,PRAG0449457,2022-11-17,active
383b8862-2cec-485c-a4b4-964c4dc06f99,254a9a8a-adde-4146-baea-32d3df313e14,162db169-8d7b-407e-a855-c3ed1753cd2f,406993592854,current,PRAG0807555,2023-06-22,active
7428bfe6-0f2f-4f1d-8284-fc798e25dea2,9e5d6672-3c18-41cc-85eb-a6f80e562b31,162db169-8d7b-407e-a855-c3ed1753cd2f,7294427900167,savings,PRAG0679741,2016-12-02,active
6a877a04-0c9d-4b14-b1f1-9b13d95740a0,51892fa5-d23b-482f-98aa-5dc3e3dda075,162db169-8d7b-407e-a855-c3ed1753cd2f,5780849168852,current,PRAG0868859,2023-01-14,active
ff75efeb-7551-49f3-a07b-6af030ddd8c1,1129e843-7fc0-4872-8a26-186679b4dc1b,74cbcd35-a499-4126-9ef6-5f152493f4c3,49594653233585,savings,VIND0798856,2020-05-16,active
c896d5de-4d4f-4d84-87b7-29d817d07b15,184369ba-14c4-4842-97e7-e68969aedc29,b3d110d6-dd86-46e5-afdd-29626fb388bc,45217331155837,savings,BHAR0191777,2016-02-24,active
f9992f5a-8c69-4a7f-8e1c-9b84e839354e,90647d39-acf2-4630-ae9b-3e38886b3d7b,3f606703-201b-446a-8ddf-fdde82de8f2e,386591651398,current,DAKS0834834,2022-04-09,closed
dfbf5868-ab8f-4bc9-b421-db617f1d0aaa,6f0fd9d3-8825-4c20-bc6a-0c8ec811ea91,995610ee-7319-44cf-91d6-762cbabda860,18798123829285,savings,ARYA0657895,2019-11-12,active
4532e736-dbb5-46fd-98bd-116958340c30,ca81d781-f33e-4218-ab1a-0ac17331b3d3,74cbcd35-a499-4126-9ef6-5f152493f4c3,42787453168411,current,VIND0754792,2024-06-11,active
ac049c67-fdcb-4030-aa2d-acd190f67385,aab5c2e2-b556-4c00-9b8c-f2c20a703c96,af8d2f2c-d3a5-4224-82d8-a44160ddd556,0580913669835,savings,INDR0310347,2020-06-06,active
6c992b83-b148-482d-b812-a616e18a2765,0b8dd6d3-22bb-47a0-808c-b63a0a1aa0ae,028cd423-18ca-4188-9745-0259bc076a11,257903237185,savings,KALI0124410,2022-07-10,active
1614d15b-1be9-4738-9d76-f4d00e53a060,1326a38b-40ff-41e5-87a2-6ab98d48730a,af8d2f2c-d3a5-4224-82d8-a44160ddd556,6952659092833,savings,INDR0120122,2018-06-03,active
491c5ebc-5a89-44a0-b7ac-8b2b2b2bcb68,63c218e5-a8d7-4156-916b-0ac94511fe49,74cbcd35-a499-4126-9ef6-5f152493f4c3,944784713961,current,VIND0189184,2015-01-13,active
ac14d792-deab-44db-a662-7c80ac15160c,5ba08d6e-e1e8-4696-8c4d-167371d9037f,995610ee-7319-44cf-91d6-762cbabda860,5297309998978,savings,ARYA0710385,2020-11-15,active
6ec04a51-d540-4767-ad0b-24ca7e3ef62b,fe20282c-04fe-43f8-9caf-228fa637943a,995610ee-7319-44cf-91d6-762cbabda860,614704225185,savings,ARYA0256850,2018-10-03,active
1a9eeb1d-cc49-4545-babe-fafd5d64aafe,832a7f11-2e9d-4a38-91a7-9df94f288eff,3f606703-201b-446a-8ddf-fdde82de8f2e,4399955728427,current,DAKS0408660,2016-08-18,active
56fe02df-91d0-4b0e-a91d-750eddffb334,8674dce0-2971-4326-afc6-37a9c0dc4be5,74cbcd35-a499-4126-9ef6-5f152493f4c3,0277163697128,savings,VIND0294187,2022-08-01,active
27380316-6a4e-463c-b896-2cffef0cdf92,0b49380e-ef82-4cac-a02c-86c38e38c513,162db169-8d7b-407e-a855-c3ed1753cd2f,907491442889982,savings,PRAG0906533,2016-04-13,active
87f73bdc-1199-46ea-9042-c9a485fca754,5dedbd6a-af3a-4512-a09b-cff557027e89,62caaed0-52b6-4150-8182-69dce04eace6,99545144709777,savings,HIMA0645169,2023-04-15,active
f1bf48b4-6eb0-425e-af47-d1f7e6369383,e4508071-65b2-4f09-95d2-71fc5df1b967,af8d2f2c-d3a5-4224-82d8-a44160ddd556,5608181923280,current,INDR0537756,2022-05-01,active
809ce9df-65be-4ae5-99f6-e24cbede7ce6,33824001-fe02-4217-b31a-d965654a2d66,995610ee-7319-44cf-91d6-762cbabda860,87619555290127,current,ARYA0702763,2015-08-25,active
b0add84f-c4d6-436c-b859-099b874e3628,fe23bf1a-8c7f-4ce5-bf1d-7b53804dd17d,af8d2f2c-d3a5-4224-82d8-a44160ddd556,62939200906349,savings,INDR0459264,2020-08-16,active
04fcaca1-a47d-4c65-bb95-6db302b0477c,02131cae-05b6-48f4-91ac-13a2087cf17b,3f606703-201b-446a-8ddf-fdde82de8f2e,111282588290,savings,DAKS0436973,2015-11-27,active
5800c289-5e6d-4110-bed1-f1e4cd886791,bc84909a-49d0-4807-a336-6267a3bfcd8e,162db169-8d7b-407e-a855-c3ed1753cd2f,015409010021,current,PRAG0371134,2019-10-18,active
ade8bb4d-9222-446d-bfaa-9dbe41932b8d,20181e3c-45af-4430-8cf1-491c0abeb0d0,3f606703-201b-446a-8ddf-fdde82de8f2e,1180648997711,savings,DAKS0638719,2019-05-10,active
4123a402-e5ee-4629-8b79-b5697d986dbc,62d68a1e-0050-40e7-a697-f5b341add54f,3f606703-201b-446a-8ddf-fdde82de8f2e,72091976269837,savings,DAKS0314565,2017-05-25,active
fbb8a3d2-aad5-4ad9-a413-b1f740d888d8,a7447f5d-f761-482e-9b77-431ca42cc713,995610ee-7319-44cf-91d6-762cbabda860,7334712012259,savings,ARYA0682122,2019-09-14,active
f0e54a4a-4263-46b0-89ca-356c762b485c,08ca7342-3588-4493-8a0a-1696c9a0615a,af8d2f2c-d3a5-4224-82d8-a44160ddd556,7776702004450,current,INDR0695459,2019-01-04,active
42779207-26f0-4384-a20f-ad76e30beef4,ab128c37-62b3-4a8d-8c3b-029145f00505,62caaed0-52b6-4150-8182-69dce04eace6,3625091647162,savings,HIMA0869593,2020-01-17,active
83ba5428-5c3f-4208-88e6-f1e1f4578795,4fa35cef-6f98-4ed5-b763-3eb779c41507,995610ee-7319-44cf-91d6-762cbabda860,834894928683,current,ARYA0285741,2020-10-17,active
52419c43-64e7-4d8c-adf2-72c6a1a278d0,9b4e88b4-77b3-4882-8c33-0051f58d3ce4,62caaed0-52b6-4150-8182-69dce04eace6,49039687965864,savings,HIMA0311823,2022-04-30,active
3cd64dcb-d8f9-46d6-adc0-ee8ac6f6073c,d6383fd3-0acf-447c-be7b-ee24b42d1193,3f606703-201b-446a-8ddf-fdde82de8f2e,5317821054290,savings,DAKS0698781,2021-08-07,active
b62be187-8fee-411e-9a39-61c4f192ecdf,0a9885f7-d5d7-41b3-9203-7fdad11eac77,62caaed0-52b6-4150-8182-69dce04eace6,5248658251997,savings,HIMA0714299,2023-05-13,active
4a6ff4d0-6692-430c-a1cf-f55438ba599b,0a9885f7-d5d7-41b3-9203-7fdad11eac77,162db169-8d7b-407e-a855-c3ed1753cd2f,6790366697642,savings,PRAG0713754,2017-05-15,active
cde9ae4f-c639-4413-a3d6-cd2e889a6d36,735b7692-768a-477f-9084-61285d2d750f,af8d2f2c-d3a5-4224-82d8-a44160ddd556,3200639374451,savings,INDR0512137,2015-04-06,active
a585bc72-6eed-44d1-9bee-c0ef178a57f1,735b7692-768a-477f-9084-61285d2d750f,028cd423-18ca-4188-9745-0259bc076a11,18012035233061,savings,KALI0242158,2016-08-31,active
