fir_id,fir_number,case_id,filed_date,location_id,primary_complainant_person_id,involved_person_ids,narrative,status
36b5ffd8-17a6-4e49-b8cf-366a7a48dcea,FIR/WE/2024/1029,9f427bfa-8665-4e04-a797-aa64f0aeb2eb,2024-11-24,f77c2362-fa09-4024-9ad2-7cf845b2b17e,350bb542-e27a-4b06-8d0d-59a89b7aee0d,350bb542-e27a-4b06-8d0d-59a89b7aee0d,"On 24-11-2024 at approximately 14:30 hours, complainant Reyansh Dubey, an 18-year-old college student residing in Alas, Maharashtra, reported that her mobile phone and handbag were stolen while she was browsing at a local stall near Sadar Bazaar. A nearby shopkeeper witnessed an unidentified individual swiftly snatch the items and flee on a bicycle through the crowded lanes. Preliminary inquiry at the scene corroborated the sequence of events, and local patrolling has been intensified to trace the missing belongings.",under_investigation
e9f990a7-59f8-4448-a4a9-fd0b7561f52e,FIR/CH/2025/1030,ea69dc0e-e8b8-4189-9283-aff20e64d86e,2025-05-17,d890e6e8-e9d5-40b8-8d55-7f7573bd97a1,94516e6d-f485-41a5-894e-e76411f5cfd2,"94516e6d-f485-41a5-894e-e76411f5cfd2,8e9cc757-8e08-430a-8332-8253a7e50e4a","On 2025-05-17 at approximately 14:30 hours, complainant Krunal Sandhu, a 31-year-old doctor residing in Kanakore, Uttar Pradesh, reported an incident of property damage and theft near the local market area within the jurisdiction of Singibahar Police Station, Chattisgarh. According to the statement, the accused, Aadit Patel, a 55-year-old plumber residing in Garentha, Madhya Pradesh, arrived on a motorcycle bearing registration number UP03ZR7779 and forcefully removed medical equipment from the complainant's temporary clinic setup. A nearby shopkeeper witnessed the altercation and noted the suspect fleeing toward Bandra Police Station limits. Investigating officers recovered a discarded wrench at the scene and initiated a formal inquiry under the appropriate legal provisions.",pending_trial
a2774348-3fba-44b0-b9e1-def9203c4fe7,FIR/RA/2025/1031,c1c38a5c-48c0-449f-986b-ee15b24bb558,2025-05-05,3bcf3cb2-15e9-4118-b082-241e75e7f818,0bea0b02-f959-4d59-9ba9-7126b8402c3a,0bea0b02-f959-4d59-9ba9-7126b8402c3a,"On 2025-05-05 at approximately 14:30 hours, complainant Vaibhav Naik, an 18-year-old college student residing in Bedkihal, Karnataka, reported a sudden theft of her personal study bag near the local market area under the jurisdiction of Kapurthala Police Station, within the limits of Nawad Police Station, Rajasthan. A local shopkeeper witnessed an unidentified individual fleeing the spot with the grey-colored backpack containing academic books and identification documents. A preliminary search of the immediate vicinity yielded a discarded notebook belonging to the victim, which has been seized as physical evidence. Investigation notes indicate that neighborhood CCTV footage is currently being reviewed to ascertain the identity and direction of movement of the suspect.",under_investigation
640eba83-15f4-4973-8bec-f9c4153952a4,FIR/OD/2024/1032,33c1ff2b-8608-413f-8733-80e420625fe5,2024-05-10,0f50f615-7033-4550-b3c0-1327c1c40070,8e67f739-b948-4323-87be-fbb43c956d26,8e67f739-b948-4323-87be-fbb43c956d26,"On 2024-05-10 at approximately 14:30 hours, complainant Smita Warrier, a 19-year-old School Teacher residing in Marma, Odisha, reported that her personal laptop and gold chain were stolen from her residence near Connaught Place Police Station within the jurisdiction of Hundapalasapal Police Station. A local shopkeeper passing by the area noticed an unidentified individual hastily leaving the premises carrying a black backpack. Initial investigation notes indicate that forced entry was made through the rear kitchen window, and forensic evidence has been collected from the windowsill for latent prints.",under_investigation
34bf7707-7ca5-4a5e-a3da-3b0cdfe0d342,FIR/UT/2025/1033,2c499bb1-b083-4669-9e0a-669387b0d365,2025-04-17,c72b3670-988d-4140-b70e-75cb3ec17b11,77342270-dc3d-4670-b49f-2d37bb1658ca,"77342270-dc3d-4670-b49f-2d37bb1658ca,f2115e40-063f-47d4-b56c-82c06cb911ef","On 2025-04-17 at approximately 14:30 hours, complainant Kamini Patil reported an incident of theft near the main market square within the Colaba Police Precinct of Eja, Uttar Pradesh, stating that her personal belongings were snatched by accused Tanvi Sarkar who fled the scene on a motorcycle bearing registration UK18EM9384. A local shopkeeper witnessed the altercation and confirmed the direction in which the suspect escaped, while a dropped handbag strap was recovered as physical evidence from the spot. Investigation notes indicate that neighborhood CCTV footage is currently being reviewed to trace the suspect.",under_investigation
005ea67d-ea13-498e-9098-7342b18bf2dc,FIR/HA/2025/1034,dc78a2bc-f59d-4e50-ad7e-b613cdf894c2,2025-03-22,3882bfc6-6f3e-42f1-acd5-875175110e2b,43d6d5e5-4069-49b1-adf2-92508b4c5713,43d6d5e5-4069-49b1-adf2-92508b4c5713,"On 22-03-2025 at approximately 2130 hours, complainant Shivam Tagore, a 35-year-old Software Engineer residing at Charan Nikol, Gujarat, reported that she was robbed near the main market area within the jurisdiction of Karol Bagh Police Station while visiting Chormar, Haryana. Two unknown male suspects intercepted her white car bearing registration number GJ06VV0963, forcefully snatched her gold chain and handbag containing valuables, and fled on a motorcycle towards the highway. A local tea vendor witnessed the entire incident and immediately rushed to assist the distressed victim. A broken wristwatch belonging to one of the perpetrators was recovered from the crime scene as material evidence. Initial investigation notes indicate that patrolling units have been alerted and nearby CCTV footage is being thoroughly reviewed to apprehend the culprits.",closed
5e3fe99f-125d-4ded-956f-4873710751f2,FIR/HA/2024/1035,dc78a2bc-f59d-4e50-ad7e-b613cdf894c2,2024-10-05,3882bfc6-6f3e-42f1-acd5-875175110e2b,390152b8-b9d9-4ed2-b694-1f5c77fd664d,390152b8-b9d9-4ed2-b694-1f5c77fd664d,"On 2024-10-05 at approximately 14:30 hours, complainant Anika Sinha, a 40-year-old auto rickshaw driver residing in Yedehalli, Karnataka, reported that she was robbed near the main market area within the jurisdiction of Karol Bagh Police Station. While parked near a local tea stall, two unidentified males on a black motorcycle bearing registration number KA21PF0200 forcefully snatched her gold chain and a bag containing cash before fleeing towards the highway. A nearby shopkeeper witnessed the incident and confirmed the vehicle details, while a discarded helmet left behind by the fleeing suspects has been recovered as physical evidence. Initial investigation notes indicate that local CCTV footage is being reviewed to trace the suspects and the aforementioned motorcycle.",closed
3f60775a-bc85-4ced-b437-d1c8cd6d36aa,FIR/MA/2024/1036,b88a5a6a-4bc9-4957-a08c-d1b0ebf86add,2024-06-06,3a90b419-d49b-432d-b67f-8fef620d5ecd,a30e127a-6a24-462f-a270-525e76f6b9f6,a30e127a-6a24-462f-a270-525e76f6b9f6,"On 2024-06-06 at approximately 1430 hours, complainant Piyush Bhardwaj, a 42-year-old female fisherman residing in Garentha, Madhya Pradesh, reported being physically assaulted near the fish market within the jurisdiction of Colaba Police Station, Dhamrancha, Maharashtra, by an unidentified assailant who fled the scene in a car bearing registration number MP24NU2513. A local tea shop vendor witnessed the altercation and confirmed the victim's account, while a torn shawl and a dropped wristwatch were recovered from the spot as material evidence. Preliminary investigation notes indicate that the altercation stemmed from a verbal dispute over parking space, and local inquiry is currently underway to identify and apprehend the accused.",closed
cbd5c5a7-1d14-4c96-8025-fbe0fdf96e74,FIR/MA/2025/1037,a9e0d542-a33b-4de6-b8e3-992b4e3ef747,2025-04-06,3a90b419-d49b-432d-b67f-8fef620d5ecd,4a7efbc8-be33-4c54-b292-68a92964acdf,4a7efbc8-be33-4c54-b292-68a92964acdf,"On 2025-04-06 at approximately 14:30 hours, complainant Prakash Modi, a 33-year-old female Salesperson residing in Parbatipur, Odisha, reported that her handbag containing personal valuables and cash was stolen near the main market area within the jurisdiction of Dhamrancha Police Station, Maharashtra. A local shopkeeper, serving as a witness, noticed an unidentified individual speeding away on a black motorcycle bearing registration OD32CP9583 immediately after the incident. Discarded packaging material found near the spot has been collected as potential physical evidence for forensic review. Preliminary investigation notes indicate that neighborhood CCTV footage is currently being analyzed to trace the suspect and the aforementioned vehicle.",closed
e336a8ee-8ce4-4c00-b87c-132e40f1ebc0,FIR/MA/2025/1038,74dd3ce2-a7b9-4da7-b8a1-52b24fd70e43,2025-03-04,3a90b419-d49b-432d-b67f-8fef620d5ecd,6bfc4329-68a0-4317-9c16-a40b7be04ac2,"6bfc4329-68a0-4317-9c16-a40b7be04ac2,161c6207-8a06-40d6-8b33-a89d9df56019","On 2025-03-04 at approximately 14:30 hours, complainant Kartik Singhal, a 66-year-old female plumber residing in Masgaon, Uttar Pradesh, reported that she was accosted near a local market in Colaba by an individual identified as Dhruv Pandit, a 39-year-old female salesperson residing in Barooki, Uttar Pradesh, who forcibly snatched her gold chain and fled the scene on a black motorcycle bearing registration number UP47RA9200. A nearby shopkeeper witnessed the sudden altercation and noted the fleeing vehicle's details, which were immediately shared with responding officers. Police recovered a dropped handbag belonging to the accused at the crime scene as physical evidence for forensic analysis. Investigation notes indicate that neighborhood CCTV footage is currently being reviewed to trace the suspect's escape route and secure further leads.",closed
45fc8023-e399-4cfe-af08-fc9efcd52174,FIR/UT/2025/1039,b720a3ba-0761-4c94-8f67-3977a371769e,2025-04-09,a1ac6dda-cf2b-4f37-b3bf-4697fe4e7bff,690282fc-0187-40c6-8c96-4002338057e2,"690282fc-0187-40c6-8c96-4002338057e2,d13753dd-3346-4b84-ab78-25ec9d98f4ed","On 2025-04-09 at approximately 14:30 hours, complainant Ganesh Venkatesh (female, age 80, Librarian, resident of Khushalpura, Gujarat) reported a theft near the public seating area of Esplanade Police Station, Lasiyari, Uttarakhand, involving accused Shalini Parthasarathy (female, age 70, Tailor, resident of Kalchina, Uttar Pradesh) who allegedly took a handbag containing personal documents. A local shopkeeper witnessed the argument between the two parties, and a torn cloth strap was recovered from the scene as physical evidence. Preliminary inquiry has commenced, and statements from the involved individuals are currently being recorded by the station staff.",closed
4b957c16-e66f-4794-9cba-912eb6ffb9b0,FIR/MA/2025/1040,c02c1acf-0cd9-41df-8448-9c0e5eebed97,2025-01-26,399368c8-c978-469c-be30-609d71bcffc7,3c33163e-b499-4c82-ad32-d522eebc5a38,"3c33163e-b499-4c82-ad32-d522eebc5a38,19fddd5d-fe03-495e-9dfc-a0cd6d93d52d","On 2025-01-26 at approximately 14:30 hours, complainant Parth Rao, a 27-year-old female School Teacher residing in Murikunte, Karnataka, reported an incident of property dispute near Cubbon Park Police Station within the jurisdiction of Alas Police Station, Maharashtra. The complainant stated that the accused, Aarav Mohapatra, a 35-female Pharmacist residing in Panar, Gujarat, forcibly entered the premises and damaged household items, fleeing the scene on a motorcycle bearing registration KA58KZ5860. A local shopkeeper witnessed the altercation and confirmed the sequence of events to the responding officers. A broken ceramic vase and shoe prints were documented at the scene as primary evidence. Preliminary investigation notes indicate that a formal notice has been issued to the accused for questioning.",pending_trial
8384343c-11ba-48fd-9de6-dea745cc15f4,FIR/OD/2024/1041,f597c597-e3e3-4f43-a9a1-0f77e79b3698,2024-09-23,1c6b2c51-aa55-4558-ae96-d1770fade444,b02f1385-c313-4d11-9483-30beaaf05bfb,b02f1385-c313-4d11-9483-30beaaf05bfb,"On 2024-09-23 at approximately 1430 hours, complainant Rachna Pai, a 60-year-old female Police Constable residing in Chandametta, Madhya Pradesh, was forcibly relieved of her gold chain while walking near the local market within the jurisdiction of Koramangala Police Station, Kallipalli, Odisha. Two unidentified male suspects quickly fled the spot in an auto-rickshaw bearing registration number MP04SF4514, while a car with registration number MP14WA0260 was also observed moving suspiciously nearby. A local tea-shop vendor witnessed the entire sequence of events and noted the rapid escape of the perpetrators. A torn gold chain pendant left at the scene has been seized as physical evidence for forensic analysis. Investigation is currently underway to trace the suspects and the involved vehicles.",closed
3cc0c9e6-67c2-4bfb-b283-34308c111883,FIR/RA/2024/1042,d47201c9-711f-4088-af2a-14e95ccd2b8a,2024-12-05,3bcf3cb2-15e9-4118-b082-241e75e7f818,1cc4a8cd-43f4-4668-bff7-0e8e1d57eeed,1cc4a8cd-43f4-4668-bff7-0e8e1d57eeed,"On 2024-12-05 at approximately 14:30 hours, complainant Shankar Rajput, a 19-year-old female college student residing in Kamandanga, Assam, reported an incident of theft near the main market area within the jurisdiction of Kapurthala Police Station, filed at Nawad Police Station, Rajasthan. The victim stated that an unknown individual snatched her mobile phone while she was walking near a local grocery store, with a local shopkeeper witnessing the sudden confrontation and subsequent escape. Officers recovered a discarded metallic hairclip and shoe print near the alleyway as initial physical evidence for the case file. Preliminary investigation notes indicate that patrolling units have been alerted and neighborhood CCTV footage is currently being reviewed to identify the suspect.",chargesheet_filed
1c967576-54bb-4437-98a0-4bde4232a713,FIR/WE/2025/1043,a1525c76-83db-45ff-8b10-65aed86c393f,2025-05-03,f77c2362-fa09-4024-9ad2-7cf845b2b17e,d809d4bc-614c-43bd-a7b0-d5abe76e36e6,"d809d4bc-614c-43bd-a7b0-d5abe76e36e6,2155aaf5-ee51-4357-9110-9dcfd2eb3383","On 2025-05-03 at approximately 15:30 hours, complainant Heena Saxena, a 74-year-old auto rickshaw driver residing in Lamakhera, Uttarakhand, reported an altercation near the main vegetable market within the jurisdiction of Sadar Bazaar Police Station, Jakhirpur, West Bengal. She stated that the accused, Siddharth Acharya, a 31-year-old fisherman from Ramanathapuram, Tamil Nadu, intentionally obstructed her path and verbally threatened her while attempting to damage her vehicle. A local tea shop owner witnessed the confrontation and confirmed the sequence of events to the responding officers. A discarded motorcycle helmet bearing registration TN19QF2023 was recovered from the immediate vicinity and seized as potential evidence for further inquiry. Preliminary investigation notes indicate that a formal notice has been issued to the accused to appear at Jakhirpur Police Station for questioning.",pending_trial
5b3314b9-81d0-4f43-90b0-98e130f91340,FIR/RA/2025/1044,d5c9d467-90ec-4286-bea5-32ef855ece18,2025-02-06,3bcf3cb2-15e9-4118-b082-241e75e7f818,36ec4d9a-f43e-4b30-b8c1-aadfca1fd7da,"36ec4d9a-f43e-4b30-b8c1-aadfca1fd7da,d345fe0e-42c2-4e44-83b2-723320815e68","On 2025-02-06 at approximately 14:30 hours, complainant Aarohi Agarwal, a 26-year-old bank employee residing in Lamakhera, Uttarakhand, reported to the Nawad Police Station that her acquaintance Anushka Senapati, a 68-year-old weaver residing in Rayam, Gujarat, went missing near the main market area under the jurisdiction of Kapurthala Police Station in Nawad, Rajasthan. A local shopkeeper witnessed Senapati stepping into a white sedan, while two vehicles, registration numbers GJ11SM6948 and GJ25NC8586, were observed lingering suspiciously near the spot. Investigators recovered an abandoned handbag containing personal documents belonging to the missing person at the scene. Preliminary inquiry and neighborhood canvassing are currently underway to trace the whereabouts of the individual.",under_investigation
6b197fa1-2011-456a-9079-bc713b27a79d,FIR/CH/2025/1045,ea69dc0e-e8b8-4189-9283-aff20e64d86e,2025-04-07,d890e6e8-e9d5-40b8-8d55-7f7573bd97a1,5b63a163-678d-4720-bfd7-64891aad851e,"5b63a163-678d-4720-bfd7-64891aad851e,79ab7392-8c6a-4acd-8344-84ea92d6fee3","On 2025-04-07 at approximately 14:30 hours, complainant Dharmesh Sidhu, a 63-year-old Government Clerk residing in Dungri Pindarpar, Uttarakhand, reported an incident of theft that occurred near the local market within the jurisdiction of Bandra Police Station, falling under the purview of Singibahar Police Station, Chhattisgarh. The complainant stated that accused Geeta Shetty, a 26-year-old Fisherman residing in Kotaseetharampuram, Andhra Pradesh, unlawfully took her personal handbag containing cash and identification documents while she was distracted. A local shopkeeper witnessed the altercation and confirmed the sequence of events to the responding officers. A discarded plastic pouch belonging to the accused was recovered from the scene as physical evidence. Investigation notes indicate that statements from nearby residents have been recorded and further inquiries are underway.",closed
321d4987-c9c5-4f80-92d8-d68dc970af6a,FIR/WE/2025/1046,9f427bfa-8665-4e04-a797-aa64f0aeb2eb,2025-05-01,f77c2362-fa09-4024-9ad2-7cf845b2b17e,8168a6dd-e43e-4aa9-a49c-8f2189f923be,"8168a6dd-e43e-4aa9-a49c-8f2189f923be,a5bb41e9-6404-4dab-8deb-90cac16ad12f","On 2025-05-01 at approximately 14:30 hours, complainant Karan Mohapatra reported that a gold chain was stolen from her possession while she was at Sadar Bazaar within the jurisdiction of Jakhirpur Police Station. The accused, Umesh Bhatia, was allegedly seen fleeing the scene by a local fruit vendor who witnessed the incident. Investigating officers recovered a torn handbag strap at the location as material evidence. Preliminary inquiry and neighborhood canvassing are currently underway to trace the whereabouts of the suspect.",pending_trial
0f6a9423-930d-4568-9757-cdb79fb47d3e,FIR/UT/2024/1047,2e65ce5c-71f9-480b-8583-5a4077523aed,2024-11-22,a1ac6dda-cf2b-4f37-b3bf-4697fe4e7bff,5bcb225e-4890-467c-bc95-b8356508649d,5bcb225e-4890-467c-bc95-b8356508649d,"On 2024-11-22 at approximately 14:30 hours, complainant Kartik Sethi, a 20-year-old female college student residing in Ramnagar Shibpur, West Bengal, reported being accosted by an unknown male who forcibly snatched her mobile phone near the crowded marketplace outside Esplanade Police Station in Lasiyari, Uttarakhand. A local tea stall vendor witnessed the brief struggle and noted the assailant fleeing on a red motorcycle without a registration plate. A discarded leather glove left at the scene by the fleeing suspect has been recovered as physical evidence for forensic analysis. Preliminary investigation notes indicate that local CCTV footage from nearby commercial establishments is currently being reviewed to establish the identity and route of the perpetrator.",chargesheet_filed
cbece667-9daf-4c3b-9ba2-e9ddc984a807,FIR/OD/2024/1048,33c1ff2b-8608-413f-8733-80e420625fe5,2024-10-22,0f50f615-7033-4550-b3c0-1327c1c40070,80da745f-cc99-4767-9335-74f9ecd36697,"80da745f-cc99-4767-9335-74f9ecd36697,6b45ee17-682a-45bd-96fc-1bcfb16de6c5","On 2024-10-22 at approximately 14:30 hours, complainant Vihaan Sethi, age 65, residing at Ramnagar Shibpur, West Bengal, reported that her auto rickshaw was targeted while parked near the main market area within the jurisdiction of Connaught Place Police Station. The accused, Suraj Thapar, age 32, residing at Rampur Kalan, Uttar Pradesh, was allegedly seen near the vehicle by a local shopkeeper acting as a witness before fleeing the scene with a bag containing personal belongings and vehicle documents. A nearby silver van with registration WB58LX0975 was also noted leaving the vicinity hurriedly by bystanders. Preliminary investigation notes indicate that local CCTV footage is currently being reviewed to trace the suspect and recover the stolen items.",closed
be465dfe-ab34-4d3a-b934-f4e19a56a0f3,FIR/CH/2025/1049,d560c216-fe10-4c15-8742-e7cf32118be3,2025-05-06,d0184a09-161d-4442-9ae0-17c96fb4622e,c8a98e9c-5f25-496f-8f1d-ae5563ccd6bd,c8a98e9c-5f25-496f-8f1d-ae5563ccd6bd,"On 2025-05-06 at approximately 14:30 hours, complainant Shailesh Kaul, a 32-year-old homemaker residing in Laxmipur Pokhariya, Bihar, reported a sudden theft incident while visiting Cunningham Road under the jurisdiction of Lundra Police Station. According to the statement, an unknown miscreant snatched her handbag containing personal valuables near the local market area before fleeing into the crowded lanes. A nearby shopkeeper witnessed the hurried escape and provided initial physical descriptions to assist authorities. Police recovered a torn strap from the pavement as material evidence, and preliminary field inquiries are currently underway to trace the suspect.",chargesheet_filed
f7181f41-f5d9-4e0c-b3f5-7e78a05322e6,FIR/WE/2024/1050,2eb3c08b-8e63-45a6-812a-f99cb3f447ec,2024-07-10,f77c2362-fa09-4024-9ad2-7cf845b2b17e,aee39c3c-0664-4ddf-8059-5d6b8c866488,aee39c3c-0664-4ddf-8059-5d6b8c866488,"On 2024-07-10 at approximately 14:30 hours, the complainant reported that Vishal Unnikrishnan, a 55-year-old female school teacher residing at Dial Pura Mirja, Punjab, went missing from the busy Sadar Bazaar area within the jurisdiction of Jakhirpur Police Station, West Bengal. A local tea stall vendor witnessed her wandering near the central market crossroad before she seemingly disappeared from public view. Investigating officers recovered a discarded handbag containing personal identification documents near the last-seen location. Preliminary inquiry indicates no foul play, and search operations are currently underway in coordination with local residents.",chargesheet_filed
320c99da-a75d-4417-9ffc-fcaf33a36aad,FIR/TA/2024/1051,ed30eecf-73ab-48c3-8d22-17fa2edee781,2024-11-09,c0975979-9043-4963-855f-ca856764a207,feca4f5c-c32a-4157-8300-3e7af6681044,"feca4f5c-c32a-4157-8300-3e7af6681044,ffbfe67c-24fc-436d-a893-47bc3ed86707","On 2024-11-09 at approximately 14:30 hours, complainant Krunal Pawar approached the Mutharasikuppam Police Station to report that 40-year-old Chef Kunal Bhatt had gone missing near the busy marketplace in Lal Bazaar. The missing person, a resident of Angbrashu, Manipur, was last seen leaving a local eatery on foot, leaving behind a parked motorcycle bearing registration AP27NN0639. A local tea-stall vendor confirmed seeing the individual walk towards the main bus terminus during the afternoon hours. A formal inquiry has been initiated, and local area sweeps are currently underway to locate the missing person safely.",chargesheet_filed
d7c7937d-04df-4d9a-8257-d80d506888a3,FIR/CH/2024/1052,aa86d8e1-983e-45e2-9ca4-cdd1d25b6646,2024-06-03,d890e6e8-e9d5-40b8-8d55-7f7573bd97a1,0846efa4-e94f-444b-be33-b56c4bacc2c7,0846efa4-e94f-444b-be33-b56c4bacc2c7,"On 2024-06-03 at approximately 1430 hours, complainant Kishore Pandey, a 19-year-old female hotel staff member residing in Jalbera, Haryana, reported that she was physically assaulted by an unknown individual near the local market within the jurisdiction of Bandra Police Station, falling under the purview of Singibahar Police Station. A nearby shopkeeper intervened and witnessed the altercation, observing a discarded metal rod at the scene which was subsequently secured as material evidence. Preliminary inquiry has commenced, and statements from local residents are currently being recorded to identify the assailant.",pending_trial
d752bd53-ec00-4788-b6cf-ad5e347b541f,FIR/AS/2025/1053,4cac3177-7db9-4f88-bc52-ecba7be99fe6,2025-05-12,44a689bd-ea9d-49fe-917d-79a7404e631f,13898725-5e78-40b7-ae71-3df0246acf1a,13898725-5e78-40b7-ae71-3df0246acf1a,"On 2025-05-12, complainant Zoya Behera, a 54-year-old weaver residing in Mahuawa, Bihar, reported a theft that occurred during the afternoon at the local market near Connaught Place Police Precinct within the jurisdiction of Lokra Police Station, Assam. She stated that an unidentified individual stole her bag containing finished handloom textiles and a small amount of cash while she was temporarily distracted at a textile stall. A nearby shopkeeper witnessed the fleeing suspect and corroborated the sequence of events. Preliminary investigation notes indicate that police are canvassing the immediate vicinity for potential CCTV footage to identify and apprehend the perpetrator.",pending_trial
8411cfa2-0110-4ea9-93d8-091f527cc684,FIR/UT/2025/1054,b720a3ba-0761-4c94-8f67-3977a371769e,2025-04-21,a1ac6dda-cf2b-4f37-b3bf-4697fe4e7bff,8081825f-0e48-4990-a7ed-bf1ddd6c7e0a,"8081825f-0e48-4990-a7ed-bf1ddd6c7e0a,7af59a83-c416-4442-9060-f4a577034180","On 2025-04-21 at approximately 14:30 hours, complainant Dhairya Mazumdar, a 31-year-old bank employee residing in Narewadi, Maharashtra, reported a sudden purse snatching near the public park located within the Esplanade Police Station area under the jurisdiction of Lasiyari Police Station, Uttarakhand. The accused, Dhruv Khan, a 30-year-old librarian residing in Eja, Uttar Pradesh, allegedly approached the complainant on foot and fled with her leather handbag containing personal documents and a mobile phone. A local tea vendor witnessed the fleeing suspect drop a blue plastic hair clip at the scene, which has been recovered as physical evidence. Investigation notes indicate that local beat officers are currently reviewing nearby establishment CCTV footage to trace the whereabouts of the accused.",chargesheet_filed
4b0c87cf-e9c1-49f4-a83c-dfa0fad0cdad,FIR/WE/2024/1055,83ef2190-f323-4176-84b7-ac66d71b99ac,2024-06-08,f77c2362-fa09-4024-9ad2-7cf845b2b17e,fc229bfb-d5f2-489c-8d2a-a62decd6913c,fc229bfb-d5f2-489c-8d2a-a62decd6913c,"On 2024-06-08 at approximately 14:30 hours, complainant Mandakini Paul, a 35-year-old delivery executive residing in Chharwada, Gujarat, reported that she was intercepted near the local marketplace under the jurisdiction of Sadar Bazaar Police Station by two unknown individuals who forcefully snatched her mobile phone and a bag containing delivery cash while brandishing a sharp weapon. A nearby tea-stall vendor witnessed the altercation and noted that the perpetrators quickly fled the scene on a black motorcycle bearing registration number GJ16NS8108 towards Jakhirpur. The victim sustained minor abrasions during the scuffle and was assisted by bystanders before formally approaching the Jakhirpur Police Station. Preliminary investigation notes indicate that nearby CCTV footage is being retrieved to trace the escape route and identify the suspects.",pending_trial
1cb7985b-7c0c-45a1-859a-d807755b3154,FIR/RA/2024/1056,d47201c9-711f-4088-af2a-14e95ccd2b8a,2024-10-07,3bcf3cb2-15e9-4118-b082-241e75e7f818,b1b06975-6784-40a6-b574-73fe1adfdd0d,b1b06975-6784-40a6-b574-73fe1adfdd0d,"On 2024-10-07 at approximately 14:30 hours, complainant Ashok Tandon, a 27-year-old female Salesperson residing in Utari, Jharkhand, reported a theft incident near the local marketplace within the jurisdiction of Kapurthala Police Station, filed at Nawad Police Station, Rajasthan. She stated that an unknown individual snatched her handbag containing a mobile phone and cash while she was walking near a prominent sweet shop. A nearby shopkeeper witnessed the fleeing suspect heading towards the main road. Police recovered a discarded purse strap near the scene as initial evidence, and local inquiry has been initiated to identify and apprehend the perpetrator.",chargesheet_filed
1844ea9a-8b25-4faf-8f72-64ffdad17032,FIR/UT/2025/1057,2c499bb1-b083-4669-9e0a-669387b0d365,2025-05-31,c72b3670-988d-4140-b70e-75cb3ec17b11,718c8dcc-4632-4831-aa1a-5706160a9a02,718c8dcc-4632-4831-aa1a-5706160a9a02,"On 2025-05-31 at approximately 1430 hours, complainant Dharmesh Pillai, a 46-year-old female farmer residing at Kalikrishnagar, Tripura, reported that her car bearing registration number TR24GH5390 was unlawfully entered while parked near the main market area within the Colaba Police Precinct of Eja, Uttar Pradesh. A local shopkeeper witnessed an unidentified individual forcing open the vehicle door and fleeing with a personal handbag containing documents and cash. Investigating officers recovered a discarded set of keys near the driver-side door as primary evidence and initiated a neighborhood canvas to identify potential CCTV footage. Initial inquiries are underway at Eja Police Station to trace the perpetrator and recover the stolen items.",closed
bb6aa10b-98e4-4baa-8fbe-b9f2eb8763b0,FIR/HA/2024/1058,dc78a2bc-f59d-4e50-ad7e-b613cdf894c2,2024-11-21,3882bfc6-6f3e-42f1-acd5-875175110e2b,c23cbb4a-73f7-4e5c-bd92-26576675c2e2,c23cbb4a-73f7-4e5c-bd92-26576675c2e2,"On 2024-11-21 at approximately 14:30 hours, complainant Himanshu Randhawa, a 41-year-old Delivery Executive residing in Varadoor, Kerala, reported being accosted by an unknown male assailant while making a delivery near the main market area within the jurisdiction of Karol Bagh Police Station, leading to the forcible robbery of her mobile phone and cash collection bag. A local tea vendor present at the scene witnessed the fleeing perpetrator and confirmed the direction of escape towards the arterial road. Police recovered a torn delivery receipt dropped during the struggle, which has been secured as material evidence for forensic analysis. Preliminary investigation notes indicate that patrolling units have been deployed in the vicinity to apprehend the suspect based on the detailed physical description provided.",under_investigation
1e085f70-de87-4859-816c-47fdec10b454,FIR/MA/2025/1059,d26475b2-a676-4842-b4f5-6beda6d5bbee,2025-04-21,3a90b419-d49b-432d-b67f-8fef620d5ecd,3fd9f5ee-c92b-48b1-8787-d661bb3b9a77,3fd9f5ee-c92b-48b1-8787-d661bb3b9a77,"On 2025-04-21 at approximately 1430 hours, complainant Viraj Agrawal, a 61-year-old female Police Constable residing at Dial Pura Mirja, Punjab, reported being physically assaulted by an unidentified male assailant near the market square in Dhamrancha, Maharashtra, under the jurisdiction of Colaba Police Station. The incident occurred following a brief verbal altercation over a minor collision, during which the accused struck the victim with a wooden stick and fled the scene. A local tea-shop vendor witnessed the altercation and immediately assisted the victim while police recovered the discarded wooden stick as primary material evidence. Initial investigation notes indicate that patrolling units have been alerted and neighborhood CCTV footage is currently being reviewed to identify and apprehend the suspect.",under_investigation
