phone_id,person_id,phone_number,phone_type,carrier,activated_date,is_active
4c8ee965-1639-4086-939e-6757aafaac51,2215f220-01c0-496d-9826-8c8c9f1b5faf,+91 7952258319,primary,Swadeshi CommNet Services,2021-05-02,1
7788ef0a-d218-4659-9d1d-a3704a5581e4,227cf141-3ec6-4425-bb88-489f21119a4b,+91 9121472865,primary,Pragati Wireless Communications,2022-01-29,1
d82738de-8785-4695-b302-1b0451df0491,22ab3170-a8ff-458b-9643-7da72b4583ac,+91 7984586740,primary,Vishwa Telelinks Limited,2017-08-12,1
474d5956-24e9-4e11-82ac-c68902310850,2378adc7-f645-4d69-829e-b8382e9bd302,+91 3693550910,primary,Aryavart Mobile Networks,2019-08-14,1
62647fae-75e6-423f-9cfa-545795c5ba58,23b2c16e-a372-4057-94cd-b19071edd156,+91 1686609252,primary,Vishwa Telelinks Limited,2016-01-09,1
6dc417bf-a189-45a9-9350-113ed747cbd0,2408f8fa-40e1-4898-8c25-6002bc585ef9,+91 7006888347,primary,Aryavart Mobile Networks,2018-02-28,1
e8dd03df-8694-4aaa-92b6-de6e16b835fb,240d269c-b9ac-495a-b384-d6b037da25a3,+91 2102419065,primary,Vishwa Telelinks Limited,2017-03-27,1
31f1948a-b9b8-4ef6-a967-884826f78c8d,2462c2eb-1f1b-47a8-8162-d3130384be69,+91 6011561476,primary,Pragati Wireless Communications,2018-06-21,1
570c522c-5dba-492d-9241-ebea62cfca56,24abd191-d037-4855-b375-7a464e656ced,+91 7314519618,primary,Aryavart Mobile Networks,2024-02-11,1
f6fa335c-805b-4f5e-85fe-50cd1c99dea4,24c3bc57-33d6-4b69-9ced-8aeb7e3f40f0,+91 9281548770,primary,Swadeshi CommNet Services,2016-01-17,1
3448d849-8e79-4a50-b925-cffea2a9b2e6,24cdb6fd-17fb-45ff-96cf-6fe82528534b,+91 5235474011,primary,Aryavart Mobile Networks,2016-06-21,1
1165953a-6c85-446e-a84e-26f15f6ed6b2,24cdea93-60d7-43d6-9004-896d9f1a271a,+91 0094682108,primary,Swadeshi CommNet Services,2020-01-07,1
a782cf8b-839d-4093-9af8-c9429bc514af,25167041-bbab-4d49-bff5-412dfe233394,+91 6565441843,primary,Swadeshi CommNet Services,2023-09-20,1
25e0ccff-9c7b-4bb5-aff2-d511e804ec49,254a9a8a-adde-4146-baea-32d3df313e14,+91 9274664858,primary,Aryavart Mobile Networks,2023-04-27,1
1f571f8e-40b2-4834-b088-f76d3c163dc7,25ceee92-f092-4f95-8aac-8cbe795eab76,+91 4846649623,primary,Swadeshi CommNet Services,2019-05-09,1
a6b76ab4-456b-4119-a53d-5df30e5364d0,2640fd97-8388-4336-ab6b-1e046723ec25,+91 3998179728,primary,Vishwa Telelinks Limited,2023-05-31,1
9ac00bc7-cca7-40f6-832d-a52430a94e75,26bec8dc-41f4-45b0-bfd2-250867e12e1d,+91 6726201338,primary,Vishwa Telelinks Limited,2021-05-09,1
faed1842-cc87-4a39-80f9-8822f6a8e42e,26bf84c5-8e0f-45cd-8b7c-bb0ab1e26619,+91 3653231107,primary,Vishwa Telelinks Limited,2020-06-09,1
123ab1d6-2c7e-42e6-94da-0ab627ea19c5,271393a8-aef4-41f7-8029-d87be170704b,+91 8980863155,primary,Aryavart Mobile Networks,2018-06-11,1
e34eac5e-23e4-4a7f-82ee-60a5d50b4a0f,27c380f2-fa41-483e-b931-a7a973ccb69a,+91 1700531371,primary,Pragati Wireless Communications,2019-03-03,1
5ae35ec1-b414-4162-ac83-de4dded982f7,27d5070b-c246-48cc-8b84-baaaf02ab95b,+91 1047164120,primary,Vishwa Telelinks Limited,2016-10-15,1
ea08b847-3ee7-426e-b3a6-ae0ff072ea48,28480630-a38b-4d39-b5d8-34d1a8e49e67,+91 9197853221,primary,Vishwa Telelinks Limited,2023-11-07,1
d352dc53-e49f-4dcd-82ff-96900ec29348,28ba0686-eb45-4409-a401-3486d8b4212a,+91 1037395123,primary,Aryavart Mobile Networks,2023-01-09,1
d7c9b7da-9d99-4ff7-94f8-05846a1df717,29266a84-f9ab-4a29-9079-4cc1dad9b121,+91 9548750595,primary,Swadeshi CommNet Services,2017-10-12,1
1d6bfc90-759b-40f2-8ac7-36542c9ab317,29736372-b9ba-485f-95b1-4315ada4ef1c,+91 2523168310,primary,Pragati Wireless Communications,2016-01-16,1
247efada-450b-4265-9f5b-6ae5f3561987,29e44cfd-7d35-4a04-ae90-6fdf73acc416,+91 9898772454,primary,Aryavart Mobile Networks,2020-11-28,1
a4eb4b9f-b9a4-43a9-a6a4-3d9ce43f68fc,29e44cfd-7d35-4a04-ae90-6fdf73acc416,+91 0478995969,secondary,Aryavart Mobile Networks,2022-09-19,0
f7cec06f-fc0b-4a52-a4a7-7d49d1f67d2e,2a0fc983-2196-4f12-8630-2ebaeeccb756,+91 6414296082,primary,Pragati Wireless Communications,2020-07-17,1
77304687-7539-4f69-9395-71b42d5994f6,2a395363-5caf-4fc5-881c-9379e392cd82,+91 6360432303,primary,Pragati Wireless Communications,2023-06-07,0
19f32ae8-3f35-4276-b0e4-583dd7b1b92f,2a6a7b70-25d8-4046-880f-94511bf7af3e,+91 8066691512,primary,Swadeshi CommNet Services,2017-01-12,1
d1f4dc38-3bfe-499d-a44f-38290a91ab47,2a9bb79a-96df-4fb0-8957-dab00b74168a,+91 3028679623,primary,Swadeshi CommNet Services,2022-09-24,1
ea9d73b9-1dc9-487a-83da-a10e5834529d,2aafa2df-69ad-4082-9781-01270ad8caad,+91 8947373983,primary,Aryavart Mobile Networks,2021-08-05,1
bb19b2e5-14e9-47f2-b189-dd6b88eb4af4,2b702d18-57c4-4b1f-b4de-1ad37174906f,+91 3802863806,primary,Aryavart Mobile Networks,2022-12-10,1
b7450e53-6c62-445d-bb27-043b41f2e737,2b702d18-57c4-4b1f-b4de-1ad37174906f,+91 7483800344,work,Vishwa Telelinks Limited,2020-09-02,1
18d42098-72a5-4886-bbfb-77a5d1022126,2bb1e476-dc2e-4d44-8fc3-0d9281e7e8d9,+91 8401082917,primary,Swadeshi CommNet Services,2016-10-01,1
9d36c76c-27d5-4499-b641-4049717c257f,2ca64574-556a-4e5c-a21d-820a82e4bcb5,+91 6071048835,primary,Vishwa Telelinks Limited,2018-07-28,1
3208c60a-a19c-4d61-9096-65ef7ad73306,2cab61da-ab35-4b04-b36b-5d7b50c40fad,+91 0271882949,primary,Pragati Wireless Communications,2020-02-09,1
5859aa40-1218-4564-9364-b9590a666876,2cab61da-ab35-4b04-b36b-5d7b50c40fad,+91 8251925102,work,Swadeshi CommNet Services,2024-10-23,1
cfcfa9a5-cf9d-45d7-a8fe-e16e41247488,2cd1f3be-6824-4a52-8086-4de729d9aaca,+91 5098285205,primary,Pragati Wireless Communications,2021-02-24,1
830db6f2-f99a-48c5-9524-f57840aebd1e,2cd1f3be-6824-4a52-8086-4de729d9aaca,+91 9760988766,work,Pragati Wireless Communications,2024-08-23,1
8c19ee65-943f-4b43-b39d-6f3bdc9bf875,2d13b972-2fa9-4533-978c-8761ce45a7d1,+91 8009569521,primary,Aryavart Mobile Networks,2016-10-31,1
e93d0425-aa66-4d41-b779-f8b803e376f2,2d5f91d7-1441-4c57-b04b-41b5094d0ebd,+91 4756043120,primary,Aryavart Mobile Networks,2024-01-31,1
f09a66b3-2872-45ff-aa56-434231467b3e,2d93c2b0-c63d-41da-8fe4-ded93ff7ffbe,+91 0886673121,primary,Swadeshi CommNet Services,2019-10-30,1
37e6643f-73d0-468c-adab-19da275c82a3,2d93c2b0-c63d-41da-8fe4-ded93ff7ffbe,+91 3021436504,work,Swadeshi CommNet Services,2024-08-24,1
15d3253a-2005-4678-9032-4aa27dcac4a0,2de7545a-c883-4937-9b06-57b353ee1bb4,+91 6533171999,primary,Pragati Wireless Communications,2021-12-23,1
9973d1c1-69c7-4df7-b176-f6fc5b63db24,2e28250f-59fb-46d3-a8b9-94f301e02a0a,+91 1324799266,primary,Pragati Wireless Communications,2018-12-29,1
14e103b9-33a5-40fb-8c97-c1c2e0994bc1,2e71c4a0-ae70-4010-a211-112e4f70c8b4,+91 8701118705,primary,Vishwa Telelinks Limited,2016-05-17,1
ec0c56b7-e249-4b1b-8f4d-27f0c6e30aab,2eb8c7d9-3c1f-46ff-948d-f3c71d400539,+91 1056891719,primary,Pragati Wireless Communications,2017-12-09,1
429b734f-3434-4211-be54-f9fe25108704,2f1766cf-94dc-4fb8-bab4-2ac89ff707ed,+91 0299766549,primary,Aryavart Mobile Networks,2019-10-29,1
ea8672a5-c6e5-4569-8a19-9f8e7b54ceca,2f49ae34-73a4-4c90-a2a9-e39ffa43004b,+91 5971733336,primary,Vishwa Telelinks Limited,2023-11-12,1
26f55518-cb29-460b-9af5-2d0075051207,2fb9ccba-04e4-4ccc-96fd-eb1d1b3c35f7,+91 0402280517,primary,Vishwa Telelinks Limited,2021-02-27,1
469ec0e1-4a4f-4c32-8ace-a9cff29af60b,2fe671bd-327f-4093-bb86-bca3ced20e65,+91 8262815992,primary,Aryavart Mobile Networks,2022-12-13,1
c46b0574-cda1-4406-a4c8-bb522ccca03e,2ffa9396-ece3-4954-8c41-84dc6a1a76b2,+91 4568868172,primary,Aryavart Mobile Networks,2022-09-20,1
c2116e95-36bc-433f-aa01-5f31e72d7704,301d5ff0-c633-470a-991d-b434ba34b84c,+91 3333918702,primary,Vishwa Telelinks Limited,2021-06-10,1
d7314fb1-2571-4cac-acd8-35996106e356,3054a13e-230e-4bca-9767-5d49cc8efd92,+91 0149702655,primary,Swadeshi CommNet Services,2023-03-14,1
82f90a50-eff5-42d1-8275-a733f576ccb3,3054a13e-230e-4bca-9767-5d49cc8efd92,+91 0616325162,work,Vishwa Telelinks Limited,2024-10-01,0
b3ea276b-0502-4f25-84bf-689656fe846e,30ab5192-7cd4-480c-82c9-14b92065b21e,+91 9986012666,primary,Aryavart Mobile Networks,2019-06-28,1
e3384c34-2f1e-49e4-abf3-7601c5db4ac9,30abb3ed-b819-4ace-ba46-8d69c0259e85,+91 2439017774,primary,Vishwa Telelinks Limited,2020-09-05,1
72406c07-2e60-4b14-961e-9291b61c4f2b,311d40d3-f8d3-44a7-8847-d0dda57dbbd7,+91 7084636228,primary,Pragati Wireless Communications,2016-08-28,1
5144cf66-2e4f-442c-b52a-6bc7ef6e8308,32516016-95e1-42c5-b6ee-6d1c59de73ee,+91 1053663009,primary,Vishwa Telelinks Limited,2019-10-04,1
6d7afdbc-6997-455a-a9f9-9423bdcac363,32516016-95e1-42c5-b6ee-6d1c59de73ee,+91 0639850491,work,Vishwa Telelinks Limited,2024-02-19,1
e90e22b0-560b-4c9d-adf4-02e7ec717bc0,32b159f3-f478-46d6-aa6a-03021686627b,+91 8583947539,primary,Vishwa Telelinks Limited,2022-09-29,1
9d576f66-8817-4009-bc0a-6c580aed811f,33784a07-27e3-4c57-ad99-8faa9bd82524,+91 7000266177,primary,Swadeshi CommNet Services,2016-01-18,1
49e56f06-a319-414d-a73a-24993926d07b,33824001-fe02-4217-b31a-d965654a2d66,+91 3856855202,primary,Pragati Wireless Communications,2021-03-02,1
997eab05-9c20-4ef9-bd32-af0fd4f79352,34fcb887-d417-4641-9582-1ee1d030756f,+91 5902978358,primary,Pragati Wireless Communications,2024-05-31,1
e3fcdb19-d0e2-4580-ac3d-c5a14731fa3c,350bb542-e27a-4b06-8d0d-59a89b7aee0d,+91 1893950708,primary,Vishwa Telelinks Limited,2016-10-07,1
38d06cb2-8307-414e-a7f2-aa208a4ab2c2,35167326-b12b-4e96-975c-62801885a181,+91 4315840308,primary,Swadeshi CommNet Services,2021-10-08,1
edd604a6-883c-4cbf-b47d-762d2ce2cb95,3640b2ff-fc90-46ba-975d-3f6695758af7,+91 6434982258,primary,Aryavart Mobile Networks,2019-11-21,1
da6eec4c-1a08-4916-95e8-8c0f80169809,3643d4ea-27fb-4c10-8358-963c6f1a841f,+91 9141012615,primary,Vishwa Telelinks Limited,2022-10-12,1
6d7ff3c5-f486-48a7-91fb-77856f297b42,364b2ffc-1f61-4f75-b2a9-e62bff4dde82,+91 5201926628,primary,Aryavart Mobile Networks,2023-06-14,1
3b7e87fc-655d-43cd-a0a9-117c6c8c20cb,365d98c7-5be7-435e-bbae-6e9408ec99fc,+91 1293141816,primary,Pragati Wireless Communications,2022-08-01,1
5b9a948a-a688-47d4-a265-36e08fabbe41,366ebb5e-4205-4993-a2f2-64e5d67ce167,+91 3800219213,primary,Aryavart Mobile Networks,2022-02-04,1
564b55e5-e321-4038-b5f5-fc7d08a86d86,3699f0b3-dabc-477c-82a0-5d2c5b556d40,+91 4275646132,primary,Vishwa Telelinks Limited,2019-03-01,1
aa284d68-7632-4ae9-8e38-e1daf175591e,36d82d1c-4709-432a-b4e9-836febf9b4f6,+91 5218398353,primary,Vishwa Telelinks Limited,2019-05-30,1
2b6f404d-00a6-4998-bbad-2f08f796391a,36ec4d9a-f43e-4b30-b8c1-aadfca1fd7da,+91 9880419402,primary,Swadeshi CommNet Services,2022-10-21,1
31b41b28-c21c-47a5-b48d-c3f473a4f2b5,36f5f7c4-f4f3-4c9d-b004-c52cccb57d0e,+91 9438977240,primary,Vishwa Telelinks Limited,2024-03-30,1
f37498fa-7130-450d-90db-08570961f2da,3767cc13-5f29-4701-a4dd-f4478bc93a91,+91 2253230704,primary,Aryavart Mobile Networks,2020-08-12,1
5973d4ee-94df-48e8-bb6c-b5b72a6ca976,3767cc13-5f29-4701-a4dd-f4478bc93a91,+91 8659407043,work,Pragati Wireless Communications,2019-10-21,1
7fda52da-0c62-45b1-8676-9cadc3de1776,376f27e4-a6c9-48fb-be55-e53c25f6e965,+91 3307849947,primary,Swadeshi CommNet Services,2020-11-29,1
6fc4c0f9-e795-4202-81b4-ad100ac9ee6b,376f27e4-a6c9-48fb-be55-e53c25f6e965,+91 4224042775,secondary,Swadeshi CommNet Services,2023-06-12,1
651133e9-95f5-4934-a091-1f492bb3ad7b,3774b46b-1d20-48e2-a3b0-681118382340,+91 6822974406,primary,Swadeshi CommNet Services,2019-12-31,1
6f7288a3-be9e-4ca4-9ddf-5645f3488b4a,37772833-f9b3-473f-afdb-dcde86603a27,+91 9767582677,primary,Aryavart Mobile Networks,2016-05-20,1
64fe0d58-6ca0-4a4f-9eb7-f6e9604c22b1,37be16a8-d495-4e8a-981c-702ad9ed23d4,+91 7120673363,primary,Aryavart Mobile Networks,2019-06-16,1
4e59d473-edd8-4e27-b844-224388396c24,37df37f9-0726-4b31-8b2f-f3089057ec43,+91 0024724803,primary,Pragati Wireless Communications,2024-02-19,1
6ca1ad55-ef6e-4623-a610-b4154dde9a3e,380bc09c-44db-4706-b9a8-4e7fb9b3afae,+91 4611992080,primary,Vishwa Telelinks Limited,2023-07-18,1
abee2b4f-727f-4c20-9708-ca28a6f6b99d,381edcea-393a-4563-9fea-dfc8d626a408,+91 2712285930,primary,Vishwa Telelinks Limited,2019-09-26,1
58eb45c8-4792-47fe-b1ad-a788e726e760,3824d6e6-6a09-494c-b598-b43f0acedc19,+91 3342193043,primary,Aryavart Mobile Networks,2021-08-24,1
259e24ce-c6ee-46fe-9a88-b551d34a3ffb,3825ab70-12aa-4106-a930-22299c410992,+91 6534618191,primary,Swadeshi CommNet Services,2019-03-21,1
2e1caf14-9d47-4139-94c1-a6080563c997,3861c7c1-b2d7-4ae5-b1e7-71c397e5785d,+91 4366656431,primary,Pragati Wireless Communications,2021-09-12,1
6855a943-f0f1-478c-a97d-43dad094853d,387dd86b-e4bf-4078-8e6c-58b01a334de2,+91 3591609572,primary,Aryavart Mobile Networks,2023-03-14,1
6d39132e-50c6-4f8d-9020-d12623496380,3880d8b4-ea8d-455d-aa9c-977ad401abd3,+91 2229292404,primary,Aryavart Mobile Networks,2020-06-02,1
e0b06de7-68f9-4f39-8e42-f4460dd9c1ec,38bc1d79-71df-47db-82fe-43dd4ee1c367,+91 6129837717,primary,Aryavart Mobile Networks,2023-10-22,1
db5f9fba-3805-4755-97e5-2c8f3a4ca645,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 4805626619,primary,Pragati Wireless Communications,2024-02-23,1
1d90dbac-049b-45a5-923d-76b74f056d44,38f3835d-dbc8-4d65-9ac7-7b55580d0924,+91 4665783363,primary,Aryavart Mobile Networks,2018-06-14,1
39c96525-9ca7-4c33-8e27-cd5443b3abf0,390152b8-b9d9-4ed2-b694-1f5c77fd664d,+91 0774227628,primary,Pragati Wireless Communications,2020-02-28,1
06093e59-7093-4c72-ad8f-149aa89c9928,393b9876-1252-4a13-8f84-31bef9ca291f,+91 0105128958,primary,Vishwa Telelinks Limited,2019-05-17,1
e4eb12cd-89d9-421a-9178-cc129c41bd6b,396f5d8e-cd43-468f-9ea0-bec450e6db71,+91 0358629977,primary,Swadeshi CommNet Services,2022-05-08,1
fc6993d0-c09a-4693-8ce6-63cb2f1c6c18,39727b42-2e34-4761-86de-934b90995f38,+91 0140903788,primary,Pragati Wireless Communications,2020-06-06,1
3d75ae2d-b849-4c27-a416-c6d9d8e39a88,398ff9cf-77e3-4b69-94ee-5b1f00e22bc8,+91 4482577174,primary,Aryavart Mobile Networks,2022-09-16,1
e5648b68-b465-4690-a972-6ccc4b4031e3,39967684-7922-4d5f-a5c0-c1f2a4d2eb10,+91 1529678381,primary,Aryavart Mobile Networks,2017-02-08,1
3196d137-5fc5-45ff-ac98-960c79e99fd6,3a3aa59a-f674-485b-87e1-2cc8a25f2707,+91 0640520607,primary,Swadeshi CommNet Services,2020-09-15,1
d91ca5bc-85cf-483a-8bf1-fb89dcbc1373,3b2df297-1cf6-4878-9cdd-a165757f4d13,+91 2089504906,primary,Aryavart Mobile Networks,2022-10-09,1
9fa4ff65-dea9-4d6d-9131-40de2ad73099,3b46d09f-30c7-4c9b-99e4-26c95b3fa25e,+91 1944133200,primary,Vishwa Telelinks Limited,2020-06-09,1
100c1651-7500-4812-855a-3270e444bf73,3b9570e4-5e66-4ae6-a9fa-d6da77abe7c3,+91 9320012421,primary,Swadeshi CommNet Services,2019-08-05,1
efcdc0e5-dc4d-4eed-89e8-2bc184f88ea3,3b9d407c-f589-4074-a783-0b6544c53a15,+91 3731731504,primary,Swadeshi CommNet Services,2018-11-25,1
4983423a-9845-40d8-8de1-bbc63ee92444,3c33163e-b499-4c82-ad32-d522eebc5a38,+91 2383751167,primary,Aryavart Mobile Networks,2016-10-06,1
d8e924e3-67bb-462d-ba63-2e56f3422c6d,3c7a665a-29ef-4c51-937c-9238747d8c3f,+91 5428256569,primary,Vishwa Telelinks Limited,2022-10-17,1
ce23f98d-5429-4cc8-8a39-96fc17525a11,3c7a9e48-11c9-4597-a7d4-fc6136349c43,+91 3526024670,primary,Vishwa Telelinks Limited,2024-03-03,0
8e3f52d3-8036-4d14-abb0-3ba784da7904,3c9c5911-b0c5-46cd-8e9f-f136e566c0be,+91 5893648084,primary,Vishwa Telelinks Limited,2016-06-13,0
40940e9a-5277-44dc-afb3-5d3d64a12adb,3ca638bf-b7d5-4d89-9109-46b0511ab403,+91 7675407582,primary,Vishwa Telelinks Limited,2023-04-28,1
46869852-4ad0-40a3-8ca1-c174d58bdb29,3ca638bf-b7d5-4d89-9109-46b0511ab403,+91 7315685638,work,Swadeshi CommNet Services,2023-05-19,1
06d421d7-3456-4362-906f-d13f7526dc3f,3d4dd561-8d8a-4ded-a61e-137e9412470e,+91 6146038438,primary,Aryavart Mobile Networks,2017-09-11,1
422ffa2f-eec4-40d0-a1ef-73fb068aa967,3d8a7250-d534-434f-ae00-6055e418cad8,+91 3742670695,primary,Aryavart Mobile Networks,2016-09-26,1
744ed6aa-2c86-4b9c-8339-c8880b26c427,3d8a7250-d534-434f-ae00-6055e418cad8,+91 7395720559,work,Swadeshi CommNet Services,2021-12-29,1
dcdb62dd-9a27-4433-b632-33815e72c2f6,3dcb8dd5-0888-428b-9965-b49080f53d22,+91 9807852379,primary,Swadeshi CommNet Services,2022-11-29,1
c1022c6e-5236-475f-bfc1-4ea89e4b1e26,3e19e0f0-414a-478b-9bf2-fb43ae18a350,+91 1448436151,primary,Pragati Wireless Communications,2016-01-04,1
d23860e7-6510-4126-b1c0-0a6ea5ffa766,3e42409b-e1ab-442a-9ffd-c75a3f7ddc96,+91 9334639505,primary,Aryavart Mobile Networks,2022-12-24,1
f13e5340-9db1-4d63-b6a0-988ce06ae052,3ec0987d-1f36-41b6-8469-531a4ad5ba36,+91 5067616643,primary,Aryavart Mobile Networks,2019-01-24,1
204e525b-b260-4265-9bd6-8ac8d3d8bcf9,3edddde4-8f52-4191-bb68-4ca5c0937f0c,+91 5757092888,primary,Vishwa Telelinks Limited,2019-05-09,1
cd3154d2-3e30-45e4-8352-6f8919e1e041,3fc017d2-08cb-4e64-8ac6-678a1612aa6b,+91 3414764680,primary,Pragati Wireless Communications,2019-11-22,1
885ac60b-d4ff-411a-8895-3c73131eb4bc,3fd9f5ee-c92b-48b1-8787-d661bb3b9a77,+91 6964001764,primary,Swadeshi CommNet Services,2017-03-31,1
144b3fe1-f489-447a-b40e-980fc15a18f7,402083c8-4ed6-47fd-8bd5-1935ea2cf801,+91 6212680087,primary,Swadeshi CommNet Services,2021-09-22,1
6f28a0d9-fd7a-4a8b-8a70-5d70991b4e15,40cfbda6-b1c7-4b40-8fa3-77ace961ab24,+91 5730735307,primary,Swadeshi CommNet Services,2022-11-14,1
92fae06c-a456-47d3-92c0-25afe69f908c,40d2d75f-cb6f-4851-ac2b-5a944fd70a7b,+91 4804243668,primary,Aryavart Mobile Networks,2017-06-20,1
cc5b6b12-f77d-452d-bd00-a6ecab62eadb,40fc1aa4-08f6-4a52-b89d-07bb0dc1428a,+91 2150513048,primary,Swadeshi CommNet Services,2022-11-30,1
0f343044-4f26-485b-b5e6-5289b8b3360e,42264fbd-e6e7-47a8-9897-1ac8b15c07f2,+91 4306419831,primary,Aryavart Mobile Networks,2017-11-07,1
caffbeb3-c6a8-4dab-9e98-b648cd15dfaa,425019a5-fb8a-4d51-85c7-18e30f34092f,+91 7192476762,primary,Swadeshi CommNet Services,2023-02-04,1
1f6f08bd-c330-4135-bbd3-12e0972d20dc,4285df9b-9b16-4ccd-9844-3508c0d49fdc,+91 2931611942,primary,Swadeshi CommNet Services,2017-01-08,0
6dd9b2a7-9bf0-4a9d-9684-46f605f1e383,4285df9b-9b16-4ccd-9844-3508c0d49fdc,+91 8777471043,secondary,Vishwa Telelinks Limited,2023-08-23,1
19f4d724-8666-47c9-965a-c754feeb7b4d,42b59130-e240-41d3-91dd-4198bd1608d1,+91 1309446126,primary,Swadeshi CommNet Services,2019-10-08,1
c56990ec-b867-4272-b01d-dfe041b2cded,42ba9b51-bca3-4eaa-a450-6079793c82ca,+91 2579643823,primary,Aryavart Mobile Networks,2024-01-12,1
b829d2e0-5e2f-4d5f-8537-2eb4e9cca482,43d397f3-6279-4e7b-b1e1-d2dd053d82d2,+91 8084007119,primary,Aryavart Mobile Networks,2023-02-26,1
0952ea44-1bf2-4663-bb29-291db8aab9d9,43d6d5e5-4069-49b1-adf2-92508b4c5713,+91 1564437063,primary,Aryavart Mobile Networks,2022-06-23,1
f5e6170a-3f9f-4cbf-892c-83f17228a1ed,43d7c3eb-4572-4804-9122-1309bdfe0958,+91 3273868321,primary,Pragati Wireless Communications,2016-06-08,1
2040d51a-3568-4de4-aef9-12a433896906,43fbb141-67d7-4de2-8f11-99a6591b1748,+91 4775688568,primary,Pragati Wireless Communications,2022-02-24,1
51ca43a4-1eac-4806-8301-a55b1f872693,44646725-4093-4fa4-b7bc-4732feea8507,+91 5611035341,primary,Vishwa Telelinks Limited,2018-02-02,1
81034702-4fb1-42ea-aada-3bf807f78b3c,452c5488-894f-4a35-b45a-a5f845ccbdfa,+91 5349002497,primary,Vishwa Telelinks Limited,2020-05-11,1
76e59959-36b0-436b-b82f-a71dd3f3fdab,452c5488-894f-4a35-b45a-a5f845ccbdfa,+91 1311489163,work,Swadeshi CommNet Services,2020-03-05,1
42f7b1eb-791e-4d95-91fc-f5ad196e95d1,454733be-201b-4f37-bdc8-fabcf42fcd20,+91 8894305959,primary,Vishwa Telelinks Limited,2023-07-03,1
c9f62579-ce4e-4e3d-896d-eb72ef0db72c,454733be-201b-4f37-bdc8-fabcf42fcd20,+91 2307764409,secondary,Swadeshi CommNet Services,2023-07-26,1
cce57fcc-f7e8-4c1c-97da-e2065234e436,4556cc56-b8be-4b38-9780-75ecd506fb1d,+91 9685264991,primary,Aryavart Mobile Networks,2017-12-25,1
df21231a-adcc-4b99-a024-04c626affcbb,4556cc56-b8be-4b38-9780-75ecd506fb1d,+91 3403864951,secondary,Aryavart Mobile Networks,2024-10-19,1
8ae8ba33-8e28-49cf-b277-971ebd6be05c,458167b1-5667-478d-a6bf-4f1e39407e0e,+91 1506254406,primary,Pragati Wireless Communications,2022-12-21,1
d6916e81-3b5e-4907-bd12-f704799588f1,45fde464-2062-4c6b-8c6d-947c4580b94d,+91 5158485838,primary,Pragati Wireless Communications,2018-02-23,1
f3d58c6b-3409-4d38-8f15-2864daba77bd,4604c0fb-6f50-45d8-9c76-8c666a59a025,+91 3561382947,primary,Aryavart Mobile Networks,2023-01-16,1
5b1fa950-6f66-41f1-8a1c-da17562933fd,4604c0fb-6f50-45d8-9c76-8c666a59a025,+91 6471957928,secondary,Aryavart Mobile Networks,2020-07-31,1
01dbad0e-799a-4d21-a9bb-8e9afabafbe9,4682e1e3-d14e-4a06-b425-c1b44c3bdf54,+91 0820826233,primary,Swadeshi CommNet Services,2017-03-18,1
6849647b-6192-478c-844f-9a7a45b7ab93,468c8851-3dba-499f-9a9f-879fcbd097f3,+91 0575658161,primary,Vishwa Telelinks Limited,2022-06-29,1
3b9915cb-e6a4-4551-b09a-48b5e54a24c3,46ce2273-01b7-442a-8a39-866b9a7b8caf,+91 6069288002,primary,Aryavart Mobile Networks,2018-12-28,1
aabb80ad-cabf-4c91-801c-2a9d6b966fef,46cf126c-dd3b-4a9a-b58a-14ba3169de56,+91 3247974030,primary,Vishwa Telelinks Limited,2021-01-08,1
1f2cf8cd-49e2-401f-a374-1f1d4af82b96,470bc6dc-44e7-4c45-bf4a-da28c0844bdf,+91 0592994508,primary,Vishwa Telelinks Limited,2017-02-08,1
c4b807a1-e8ec-40c1-a204-fc679cc16162,47584d4b-524c-4696-b0a4-4445638f24a6,+91 9197777111,primary,Aryavart Mobile Networks,2018-08-23,1
bd72dbdc-a647-4ea4-9a0e-b8cc16d5971b,47635c92-ffa4-4fc8-b344-531214f40b95,+91 6876628286,primary,Pragati Wireless Communications,2023-03-07,1
21755e68-1ded-4255-b246-4bc57bfc69fe,47cd2876-45e7-4a27-a41b-9058186bf9e6,+91 7691759512,primary,Vishwa Telelinks Limited,2019-02-26,1
d76a4184-ef23-48f2-b98d-7bd70b2a1d61,487eadcf-df87-4b50-be25-42fc60d236cb,+91 6313370773,primary,Aryavart Mobile Networks,2018-01-02,1
98ef1037-98a5-4f66-9057-566cb61ad1e6,491f1427-759d-4897-9869-66d835714bbb,+91 0559676033,primary,Vishwa Telelinks Limited,2019-07-16,1
11ce089c-2e5a-433b-97b9-97991f474d47,49711703-a162-45ea-8484-e600d2fc60b9,+91 0247205715,primary,Vishwa Telelinks Limited,2019-06-16,1
b316904d-04c2-4314-b80b-c5e8ae6e1df8,49711e74-7614-4ca4-9934-31759b0e790a,+91 5528561849,primary,Aryavart Mobile Networks,2021-06-08,0
da80148a-6ddb-481b-9134-c4075f80f7a0,49807938-41b4-409c-a30f-97dee538b9c0,+91 1921559784,primary,Vishwa Telelinks Limited,2020-02-07,0
8bf7c4ea-34aa-4a71-8227-31edf94c7199,4a2c443a-ac5b-475a-8418-5e2f8033b25e,+91 5968756660,primary,Pragati Wireless Communications,2021-09-26,1
